馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,プルメリアクヒオ B,牡5,石神道,美浦・深山,先行,82.6,11,12,3歳以上1勝クラス,40.8,450(-14),東京,62,中8週,Y,,3,ホッコータルマエ,ケイムホーム,
2,2,インディヴァイン,牡3,丸山,美浦・林,先行,16.0,6,7,3歳1勝クラス,36.4,524(-14),東京,84,中11週,Y,,3,インディチャンプ,キンシャサノキセキ,
3,2,ルーナディサングエ,牡3,菅原隆,美浦・天間,先行,4.8,2,4,,40.5,470(+4),新潟,105,中14週,Y,,3,リアルスティール,アドマイヤムーン,
4,3,レボルシオン,牡5,江田照,美浦・蛯名正,先行,64.5,9,4,3歳以上1勝クラス,38.3,520(+6),札幌,343,中48週,Y,Y,3,キタサンブラック,スウェプトオーヴァーボード,
5,3,ヨドノタイヨウ,牡4,野中,美浦・室井,先行,37.6,7,1,B1,39.2,498(0),園田,37,中4週,,,0,ミッキーロケット,ハーツクライ,
6,4,ベストブラザーズ,牡3,,美浦・辻,,9.4,5,1,3歳未勝利,39.8,494(+4),新潟,98,中13週,Y,,3,キセキ,ハーツクライ,
7,4,ノーブルアクト B,牝6,水沼,美浦・上原博,差し,143.3,12,9,ジューンス,40.7,524(0),川崎,60,中8週,,,2,マクフィ,ゼンノロブロイ,
8,5,インナーパッション B,牡3,戸崎圭,美浦・斎藤誠,差し,6.2,3,4,,39.3,516(-6),新潟,21,中2週,Y,,3,キズナ,Pollard's Vision,
9,5,ジェイエルモーダル,牡3,田辺,美浦・松尾,差し,2.1,1,2,3歳以上1勝クラス,38.1,446(-4),東京,62,中8週,Y,,3,デクラレーションオブウォー,ヨハネスブルグ,
10,6,シュガーハイ B,牡4,上里,美浦・加藤和,差し,305.4,15,11,3歳以上1勝クラス,37.7,528(+14),東京,315,中44週,Y,Y,3,リオンディーズ,A.P. Indy,
11,6,アンシュウマト,牡3,三浦,美浦・中川,先行,7.6,4,1,3歳未勝利,36.6,460(+2),東京,98,中13週,Y,,3,マクフィ,シンボリクリスエス,
12,7,グランドスウェル,セ3,武藤,美浦・畠山,差し,46.1,8,1,3歳未勝利,37.5,500(-8),中山,140,中19週,Y,,3,サトノダイヤモンド,Fusaichi Pegasus,
13,7,スターチスブーケ,牝5,丸田,美浦・田中勝,差し,223.0,14,13,3歳以上1勝クラス,35.5,512(-2),東京,55,中7週,Y,,3,Practical Joke,Haynesfield,
14,8,ターフクリスタル B,牡3,石橋脩,美浦・矢野,追込,74.2,10,9,3歳1勝クラス,39.4,468(+10),東京,77,中10週,Y,,3,インカンテーション,サクラローレル,
15,8,オンサイト,牡4,小崎,美浦・岩戸,先行,218.8,13,10,3歳以上1勝クラス,38.0,470(+14),東京,70,中9週,Y,,2,アドミラブル,キングズベスト,
