馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クラスペディア,牡2,小崎,栗東・河嶋,逃げ,26.9,8,2,2歳新馬,33.9,490(0),中京,22,中2週,Y,,1,ミスターメロディ,アグネスタキオン,
2,2,ケイアイマハナ,牡2,永島,栗東・村山,先行,65.4,11,1,2歳新馬,37.6,478(-2),福島,49,中6週,Y,,1,ダノンレジェンド,クロフネ,
3,3,アブキールベイ,牝2,西塚,栗東・坂口,差し,35.9,10,1,2歳新馬,35.0,408(-4),福島,42,中5週,Y,,1,ファインニードル,ハーツクライ,
4,4,レイピア,牡2,松山,栗東・中竹,,4.8,3,1,2歳未勝利,34.8,486(+12),小倉,64,中8週,Y,,2,タワーオブロンドン,エンパイアメーカー,
5,4,ポートデラメール,牝2,団野,栗東・斉藤崇,差し,9.9,6,1,2歳新馬,33.8,418(+10),京都,84,中11週,Y,,1,ナダル,ディープインパクト,
6,5,ベルビースタローン,牝2,和田竜,栗東・西村,先行,35.4,9,1,2歳未勝利,36.6,500(+6),小倉,49,中6週,Y,,2,ストロングリターン,ゼンノロブロイ,
7,5,ホウオウブースター,牡2,丸田,美浦・高柳瑞,逃げ,107.2,13,1,2歳未勝利,35.8,418(+2),福島,57,中7週,Y,,2,ブリックスアンドモルタル,ダイワメジャー,
8,6,エイシンワンド,牡2,,栗東・大久保,先行,4.1,1,1,2歳新馬,33.5,472(+6),中京,22,中2週,Y,,1,ディスクリートキャット,タイキシャトル,
9,6,タマモティーカップ,牝2,長岡,栗東・高橋亮,差し,11.3,7,1,2歳新馬,34.6,448(+4),小倉,57,中7週,Y,,1,デクラレーションオブウォー,フジキセキ,
10,7,アーリントンロウ,牡2,西村淳,栗東・松下,逃げ,4.7,2,1,2歳未勝利,35.2,500(-6),新潟,35,中4週,Y,,2,タワーオブロンドン,マーベラスサンデー,
11,7,ジャスパーディビネ,牡2,岩田康,栗東・森秀,,9.2,5,1,2歳新馬,35.2,506(-4),新潟,36,中4週,Y,,1,Frosted,Reload,
12,8,エイヨーアメジスト,牝2,酒井,栗東・牧田,先行,72.3,12,2,,37.3,438(0),小倉,43,中5週,Y,,2,アレスバローズ,タートルボウル,
13,8,エンドレスサマー,牡2,岩田望,美浦・上原佑,,5.9,4,3,,35.1,492(-8),函館,50,中6週,Y,,2,アルアイン,Zamindar,
