券種,組み合わせ,配当,人気
単勝,10,400,2
複勝,10,160,1
複勝,8,860,10
複勝,4,390,7
枠連,6-7,1060,4
馬連,8-10,6950,30
ワイド,8-10,2330,29
ワイド,4-10,900,11
ワイド,4-8,4510,42
馬単,10-8,11100,50
3連複,4-8-10,21720,74
3連単,10-8-4,98050,365
