コーナー,通過順
1コーナー,"(*2,3)-(4,5,8)15(7,13)9,11(1,12)(10,6)-14"
2コーナー,"(*2,3)-(4,5)8(13,15)7(9,11)-12,1(10,6)-14"
3コーナー,"14,2,3(4,5,8)(7,13,15)(9,11)(1,12,6)10"
4コーナー,"14(4,2,3)(5,8)(7,13,15)(9,11)(1,6)(10,12)"
