コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"13,8,15,14,7,9(3,16)6(5,12)(10,11)1,2-4"
4コーナー,"13,8(14,15)7(3,9)-16,6,5,12(1,11)10,2,4"
