馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ホウオウバローロ,牡4,斎藤,栗東・音無,差し,31.4,8,7,4歳以上1勝クラス,37.7,450(0),小倉,21,中2週,Y,,3,ロードカナロア,ハーツクライ,,
2,2,ブリッツクリーク,牡4,秋山稔,栗東・北出,先行,6.9,2,5,4歳以上1勝クラス,38.0,516(-4),小倉,15,中1週,Y,,2,デクラレーションオブウォー,キングカメハメハ,,
3,3,アイファーファイト,牡6,小沢,栗東・鮫島,追込,38.5,10,9,4歳以上1勝クラス,37.5,444(+2),小倉,21,中2週,Y,,3,バトルプラン,ステイゴールド,,
4,3,マウリノ,牡4,,美浦・水野,先行,101.4,12,16,3歳以上1勝クラス,39.5,466(+14),中京,71,中9週,Y,,1,レイデオロ,ディープインパクト,,
5,4,イモータルソウル,牡7,河原田,美浦・千葉,差し,221.5,14,14,4歳以上1勝クラス,38.0,464(0),小倉,15,中1週,Y,,3,ルーラーシップ,アグネスタキオン,,
6,4,エイブラムス,牡4,菊沢,美浦・鈴木慎,差し,9.3,4,8,3歳以上1勝クラス,39.1,474(+8),福島,91,中12週,Y,,3,フリオーソ,サウスヴィグラス,,
7,5,ミクロフィラム,牝4,永島,栗東・斉藤崇,逃げ,42.0,11,12,4歳以上1勝クラス,40.1,442(+2),中京,21,中2週,Y,,3,リアルスティール,Giant's Causeway,,
8,5,ルフトクス,牝4,佐々木,栗東・杉山佳,先行,1.6,1,2,4歳以上1勝クラス,38.3,460(+6),中京,36,中4週,Y,,3,ニューイヤーズデイ,クロフネ,,
9,6,シェアホルダーズ,牡4,川端,栗東・松永幹,先行,20.6,6,7,3歳以上1勝クラス,35.8,484(+8),新潟,120,中16週,Y,,3,アルアイン,ハービンジャー,,
10,6,ウイングスオブラヴ,セ6,今村,栗東・笹田,追込,36.4,9,11,4歳以上1勝クラス,36.2,476(-4),中京,28,中3週,Y,,3,ルーラーシップ,フジキセキ,,
11,7,トクシージェネラル,牡4,丹内,美浦・辻,先行,7.4,3,13,4歳以上1勝クラス,41.9,524(-4),東京,14,中1週,Y,,3,Omaha Beach,Smart Strike,,
12,7,ジェンマ,牡4,小林美,美浦・尾形,,30.2,7,10,4歳以上1勝クラス,39.9,486(0),東京,14,中1週,Y,,3,キングリオ,フリオーソ,,
13,8,ブラックバラード,牡4,石田,美浦・嘉藤,差し,19.6,5,16,,39.2,472(-4),小倉,14,中1週,Y,,3,ダノンバラード,ジャングルポケット,,B
14,8,ゴンドワナ,セ5,荻野極,美浦・小島,差し,159.6,13,9,障害4歳以上未勝利,14.6,482(-2),小倉,8,連闘,Y,,3,マツリダゴッホ,Congrats,,B
