着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,フェルヴェンテ,牡5,58.0,坂井,1:23.7,,8,15.9,36.2,栗東宮,484(+8)
2,3,6,セミマル,牡5,58.0,西村淳,1:23.8,1/2,7,14.5,35.9,栗東西村,534(0)
3,6,11,ヴェロクオーレ,牝4,56.0,高杉,1:23.8,クビ,2,5.0,36.6,栗東石坂,476(0)
4,2,3,ヒルノドゴール,牡4,58.0,松山,1:23.9,1/2,5,7.7,36.4,栗東北出,528(+4)
5,4,7,プロミシングスター,牡4,58.0,団野,1:24.0,クビ,3,5.8,36.3,栗東高橋忠,460(+6)
6,3,5,ジョディーズマロン,牡7,58.0,岩田康,1:24.1,3/4,11,43.2,35.7,栗東北出,464(-2)
7,7,14,キャピタルサックス,牡4,58.0,武豊,1:24.3,1,6,10.1,36.6,栗東杉山晴,504(+2)
8,2,4,ジャスパーバローズ,牡5,58.0,吉村,1:24.3,ハナ,10,35.8,36.6,栗東清水久,516(+2)
9,5,10,ヘルモーズ,牡4,58.0,北村友,1:24.3,ハナ,13,53.9,36.3,栗東小林,524(+10)
10,5,9,ダノンスウィッチ,牡4,58.0,Cデム,1:24.4,3/4,4,6.7,36.9,栗東東田,494(+2)
11,6,12,プルートマスター,牡6,58.0,松若,1:24.7,1.1/2,9,19.4,37.4,栗東今野,502(-2)
12,4,8,ノットファウンド,牝5,56.0,ルメー,1:24.7,アタマ,1,4.9,36.8,美浦国枝,504(-2)
13,1,1,ジャーヴィス,牡5,58.0,藤懸,1:24.7,クビ,15,129.1,37.0,栗東千田,498(0)
14,8,16,ライジン,牡5,58.0,池添,1:24.9,1.1/4,14,60.7,37.6,栗東池添,492(0)
15,8,15,スミ,牝6,56.0,マーカ,1:25.5,3.1/2,12,46.8,37.5,栗東高橋亮,502(+4)
16,1,2,ラブコメディ,牝4,56.0,田口,1:28.4,大,16,158.7,41.3,栗東寺島,464(+14)
