着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,マイネルグロン,牡5,60.0,石神,3:32.0,,8,19.5,13.6,美浦青木,518(+4)
2,5,5,ホッコーメヴィウス,セ7,60.0,平沢,3:32.4,2.1/2,4,8.4,13.7,栗東清水久,474(-10)
3,7,9,ニューツーリズム,セ7,60.0,小野寺,3:33.6,7,5,14.5,13.7,美浦黒岩,506(+4)
4,4,4,ジューンベロシティ,牡5,60.0,西谷誠,3:33.7,クビ,1,2.7,13.7,栗東武英,468(-4)
5,2,2,フロールシュタット,牡4,60.0,草野,3:34.1,2.1/2,11,160.3,13.8,美浦戸田,468(-4)
6,8,11,イロゴトシ,牡6,62.0,黒岩,3:35.0,5,2,3.4,13.8,栗東牧田,470(-4)
7,7,10,サイード,セ4,60.0,小牧加,3:35.2,1,6,16.6,13.8,栗東角田,494(+4)
8,5,6,ダイシンクローバー,セ7,61.0,上野,3:35.5,1.3/4,7,17.7,13.9,栗東安田隆,490(+2)
9,6,8,トライフォーリアル,セ6,60.0,蓑島,3:36.7,7,9,24.9,13.9,美浦萩原,490(-4)
10,8,12,シャンボールナイト,セ8,60.0,難波,3:36.9,1.1/4,10,65.3,13.9,美浦武井,476(+6)
11,3,3,ニシノデイジー,牡7,62.0,五十嵐,3:37.0,クビ,3,5.6,14.0,美浦高木,510(+6)
12,1,1,ヤマノグリッターズ,牡5,60.0,大江原,3:37.1,3/4,12,223.8,14.0,美浦松山,504(+6)
