馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ハテナビト,牡3,長浜,栗東・吉岡,先行,31.9,7,8,3歳未勝利,41.3,462(-4),函館,21,中2週,Y,,3,ホークビル,サウスヴィグラス,,B
2,2,ワカミヤノミコト,牡3,小林勝,美浦・稲垣,差し,257.8,13,14,3歳未勝利,40.0,472(0),東京,70,中9週,Y,,3,ユアーズトゥルーリ,シンボリクリスエス,,B
3,3,エナアニマル,牡3,横山和,栗東・吉田,先行,9.7,5,4,3歳未勝利,39.5,450(+8),中京,119,中16週,Y,,3,アニマルキングダム,マンハッタンカフェ,,
4,3,メイショウソムリエ,牡3,武豊,美浦・蛯名正,差し,3.6,2,3,3歳未勝利,35.8,522(+14),東京,63,中8週,Y,,3,サトノダイヤモンド,Storm Cat,,B
5,4,ニースライト,牝3,柴田善,美浦・粕谷,差し,80.5,9,6,3歳未勝利,38.5,472(-4),函館,14,中1週,Y,,3,マクフィ,ナリタトップロード,,
6,4,クラウンクーロン,牡3,丹内,美浦・牧,先行,6.8,4,2,3歳未勝利,38.5,442(-6),函館,13,中1週,Y,,3,バゴ,ヴィクトワールピサ,,
7,5,リアルペガサス,牡3,菱田,栗東・大橋,差し,10.0,6,9,3歳未勝利,39.0,456(0),京都,41,中5週,Y,,3,ダンカーク,アグネスタキオン,,
8,5,スターゲット,牡3,横山武,美浦・中舘,,2.5,1,3,3歳未勝利,39.6,458(0),函館,21,中2週,Y,,3,ディーマジェスティ,Medicean,,
9,6,ポップスター,牡3,武藤,美浦・南田,追込,214.5,12,11,3歳未勝利,37.0,510(-10),東京,35,中4週,Y,,2,シャンハイボビー,ヴィクトワールピサ,,
10,6,アオレレ,牡3,佐々木,栗東・鈴木孝,差し,140.2,11,8,3歳未勝利,39.3,430(-2),京都,27,中3週,Y,,3,ラニ,ディープインパクト,,
11,7,プラチナバンド,牡3,永野,美浦・新開,差し,59.8,8,6,3歳未勝利,39.0,506(-2),函館,21,中2週,Y,,3,ダノンバラード,サクラバクシンオー,,
12,7,ミッキースターダム,牡3,浜中,栗東・音無,先行,6.8,3,6,3歳未勝利,34.8,450(-6),京都,55,中7週,Y,,3,エピファネイア,ディープインパクト,,
13,8,クリノアイリス,牝3,古川吉,栗東・谷,追込,333.6,14,12,3歳未勝利,41.9,444(-12),函館,21,中2週,Y,,1,ストロングリターン,ゴールドヘイロー,,
14,8,ナムラミック,牡3,鮫島駿,栗東・村山,先行,106.0,10,3,フェルカド,42.3,484(+4),門別,17,中1週,,,2,デクラレーションオブウォー,ディープインパクト,,B
