馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,モズマーヴェリック,牡3,国分恭,栗東・牧浦,差し,25.7,7,1,3歳未勝利,34.6,484(+4),中京,70,中9週,Y,,3,リアルスティール,キングカメハメハ,
2,1,スピーディブレイク B,牡4,丹内,美浦・村田,差し,6.7,3,3,,34.8,446(+2),福島,189,中26週,Y,Y,3,マクフィ,ディープインパクト,
3,2,パシフィックハイツ,牝3,,美浦・武井,差し,28.0,8,2,2歳新馬,35.6,462(+20),中山,329,中46週,Y,Y,1,レイデオロ,ゼンノロブロイ,
4,2,モカラルビー B,牝3,杉原,美浦・田村,差し,38.6,9,6,,33.9,410(+2),新潟,22,中2週,Y,,3,サトノダイヤモンド,ステイゴールド,
5,3,ダノンブリザード,牡5,石川,栗東・池江,先行,10.8,5,12,3歳以上1勝クラス,37.3,494(0),新潟,84,中11週,Y,,3,ディープインパクト,Harlan's Holiday,
6,3,パンジャ,牡3,菊沢,美浦・金成,先行,4.1,2,8,,34.9,478(+4),中山,41,中5週,Y,,3,ゴールドシップ,Kendargent,
7,4,アンドローゼス B,牝3,長浜,美浦・加藤士,差し,48.2,11,3,3歳以上1勝クラス,34.7,442(0),新潟,7,連闘,Y,,3,スワーヴリチャード,ワークフォース,
8,4,エイシンポリシー,牝3,石橋脩,美浦・勢司,逃げ,60.6,13,10,3歳以上1勝クラス,35.7,476(-2),新潟,13,中1週,Y,,3,エイシンヒカリ,タイキシャトル,
9,5,シャハザマーン,牡3,西塚,栗東・藤原,,24.3,6,12,3歳未勝利,37.9,484(+14),新潟,78,中10週,Y,,3,ドゥラメンテ,Essence of Dubai,
10,5,クロシェットノエル,牝3,武藤,美浦・戸田,差し,2.5,1,2,,33.4,456(+4),新潟,22,中2週,Y,,3,ニューイヤーズデイ,ハービンジャー,
11,6,ケイツールピア,牝3,横山琉,美浦・蛯名利,差し,42.8,10,5,,33.9,404(-2),新潟,22,中2週,Y,,3,アニマルキングダム,ハーツクライ,
12,6,マベルシュシュット,牝3,小沢,栗東・今野,差し,193.5,15,8,3歳以上1勝クラス,40.4,466(-10),新潟,13,中1週,Y,,3,ドゥラメンテ,Teofilo,
13,7,ジンセイ,牡3,荻野極,栗東・庄野,先行,6.9,4,15,,35.5,506(+20),東京,183,中25週,Y,Y,3,ジャスタウェイ,ストリートセンス,
14,7,フォーグッド B,セ5,丸山,美浦・国枝,差し,57.9,12,9,,36.9,516(0),新潟,21,中2週,Y,,3,ディープインパクト,Congrats,
15,8,ハートループ,牝4,斎藤,栗東・小椋,差し,439.3,16,16,3歳以上1勝クラス,35.3,482(+6),中京,43,中5週,Y,,3,モーリス,ネオユニヴァース,
16,8,ルークスヘリオス,牡5,吉田隼,美浦・中川,差し,179.7,14,6,3歳以上1勝クラス,35.9,480(+2),新潟,13,中1週,Y,,3,エイシンフラッシュ,ジャングルポケット,
