券種,組み合わせ,配当,人気
単勝,2,130,1
複勝,2,110,1
複勝,7,120,2
複勝,3,260,7
馬連,2-7,220,1
ワイド,2-7,140,1
ワイド,2-3,490,8
ワイド,3-7,880,11
馬単,2-7,300,1
3連複,2-3-7,1300,5
3連単,2-7-3,3040,9
