着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,チャンネルトンネル,牡3,55.0,横山武,1:45.9,,1,1.9,33.6,栗東福永,478(+8)
2,2,4,ヴァイザーブリック,牡3,55.0,荻野極,1:46.1,1.1/4,3,10.8,34.3,美浦池上,464(+6)
3,1,1,フォルラニーニ,牡3,55.0,津村,1:46.3,1.1/2,2,2.3,34.2,美浦手塚,496(0)
4,8,16,グレイトクラウン,牝3,53.0,木幡巧,1:46.3,ハナ,8,63.1,33.9,美浦松山,456(0)
5,6,12,イリスレーン,牝4,56.0,永島,1:46.4,1/2,6,29.9,35.4,栗東清水久,482(+2)
6,5,10,デファイ,牝3,53.0,斎藤,1:46.6,3/4,5,18.0,33.9,美浦斎藤誠,468(+14)
7,3,6,ネイサン,牡3,55.0,丸田,1:47.2,3.1/2,11,227.9,34.2,美浦南田,454(+4)
8,2,3,スーパーバイザー,牡3,55.0,吉田豊,1:47.6,2.1/2,9,95.9,35.3,美浦菊沢,460(0)
9,5,9,アイファーバトル,牡3,55.0,野中,1:47.6,クビ,4,14.7,34.3,美浦根本,454(+2)
10,8,15,ブレガーロード,セ4,58.0,杉原,1:48.2,3.1/2,14,370.9,34.8,美浦岩戸,460(-20)
11,1,2,ウイングランブルー,牡4,58.0,菊沢,1:48.5,1.3/4,7,62.8,36.5,美浦深山,452(-8)
12,6,11,ガレストロ,牡4,58.0,石川,1:48.7,1,10,102.4,35.0,美浦萩原,480(-6)
13,7,14,ウインリベラーレ,牡3,55.0,松岡,1:48.8,1/2,12,265.2,34.8,栗東宮,444(0)
14,4,8,クランベリーダンス,牝3,53.0,小林脩,1:48.8,ハナ,15,447.7,36.9,美浦武藤,384(0)
15,4,7,フユソウビ,牡3,55.0,原,1:48.9,3/4,13,345.8,35.0,美浦青木,458(-10)
16,7,13,ヘブンズサウンド,牡3,55.0,横山琉,1:49.1,1.1/4,16,459.6,35.0,美浦武藤,404(0)
