馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マイネルイグザルト,牡3,難波,栗東・西園正,差し,47.2,10,10,3歳未勝利,34.4,458(+6),中京,140,中19週,Y,,3,ゴールドシップ,ロージズインメイ,,
2,2,ナックエルドラド,牡3,水沼,美浦・小野,差し,18.5,7,6,障害3歳以上未勝利,14.0,500(-4),中山,21,中2週,Y,,3,マインドユアビスケッツ,ネオユニヴァース,,
3,3,アメリカンエール,セ7,小坂,栗東・東田,差し,138.4,14,9,障害3歳以上未勝利,14.0,498(-10),阪神,15,中1週,Y,,3,Tapit,Broken Vow,,
4,3,キュピドン,牡5,森一,栗東・森秀,先行,15.8,6,11,,40.1,528(+12),京都,76,中10週,Y,,2,American Pharoah,Cuvee,,
5,4,シルヴァーデューク,セ5,小牧加,栗東・前川,差し,3.1,1,8,障害3歳以上未勝利,13.8,464(+12),東京,63,中8週,Y,,3,シルバーステート,ロックオブジブラルタル,,
6,4,クリアクォーツ,牡3,大江圭,美浦・的場,差し,10.0,4,4,障害3歳以上未勝利,13.9,476(+6),京都,29,中3週,Y,,3,タワーオブロンドン,アグネスデジタル,,
7,5,ヴォンヌヴォー,牝5,,美浦・天間,差し,25.1,9,7,障害3歳以上未勝利,14.0,462(+8),京都,29,中3週,Y,,3,ドレフォン,ゼンノロブロイ,,
8,5,アナザーエース,牡5,井上,栗東・宮,差し,11.1,5,5,障害3歳以上未勝利,14.0,526(0),京都,28,中3週,Y,,3,ヤマカツエース,タバスコキャット,,
9,6,パーセルペーパー,牡4,江田勇,美浦・和田雄,差し,25.1,8,6,3歳以上1勝クラス,35.1,442(+2),東京,42,中5週,Y,,3,ロージズインメイ,オルフェーヴル,,
10,6,サラフィエル,セ6,上野,美浦・鈴木慎,差し,3.7,2,5,障害3歳以上未勝利,13.5,450(-6),福島,49,中6週,Y,,3,ヤマニンセラフィム,トワイニング,,
11,7,オリンポスカズマ,牡5,黒岩,栗東・平田,差し,77.9,12,10,障害3歳以上未勝利,14.1,534(-4),阪神,15,中1週,Y,,3,ヴィクトワールピサ,アッミラーレ,,
12,7,アルカンサス,牡6,土田,美浦・土田,差し,64.8,11,8,障害3歳以上未勝利,13.4,484(+2),福島,36,中4週,Y,,3,シルバーステート,Orientate,,B
13,8,ヒロノビックバン,牡3,草野,美浦・蛯名利,追込,119.5,13,11,障害3歳以上未勝利,14.2,422(-6),中山,21,中2週,Y,,3,トゥザワールド,ネオユニヴァース,,
14,8,ボエーム,牡4,坂口,美浦・石栗,,4.7,3,3,障害3歳以上未勝利,14.0,444(-4),京都,56,中7週,Y,,3,アニマルキングダム,ローエングリン,,
