着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ファウストラーゼン,牡4,56.0,小林美,1:57.7,,10,14.0,34.5,栗東須貝,458(+4)
2,6,10,ケリフレッドアスク,牝4,55.0,北村友,1:57.8,1/2,7,10.3,34.6,栗東藤原,452(+2)
3,2,3,ピースワンデュック,牡5,55.0,佐々木,1:57.8,アタマ,9,12.2,35.0,美浦大竹,454(+2)
4,5,8,ケイアイセナ,牡7,57.5,武豊,1:57.8,クビ,6,9.1,35.3,栗東平田,482(+2)
5,3,4,マジックサンズ,牡4,58.0,横山和,1:58.1,1.1/2,4,8.0,34.9,栗東須貝,514(-14)
6,3,5,イガッチ,牡4,55.0,浜中,1:58.2,1/2,1,6.1,35.2,栗東笹田,484(+6)
7,4,7,チャックネイト,セ8,58.0,鮫島駿,1:58.3,1/2,14,60.9,35.1,美浦堀,476(-18)
8,4,6,サンストックトン,牡7,54.0,松本,1:58.3,ハナ,13,44.5,35.0,美浦堀内,474(+8)
9,7,12,エコロディノス,牡4,57.0,池添,1:58.3,クビ,3,7.5,35.4,栗東大久保,490(+12)
10,7,13,アラタ,牡9,58.0,大野,1:58.4,1/2,12,33.4,34.7,美浦和田勇,480(+4)
11,8,15,デビットバローズ,セ7,58.0,岩田望,1:58.5,1/2,8,10.5,35.4,栗東上村,508(+6)
12,5,9,オニャンコポン,セ7,54.0,横山琉,1:58.5,ハナ,15,68.9,35.0,美浦小島,476(+2)
13,8,14,フィーリウス,牡4,56.0,丹内,1:59.0,3,2,6.9,35.9,美浦手塚久,512(0)
14,6,11,ジュタ,牡4,56.0,坂井,1:59.1,クビ,5,8.8,36.4,栗東矢作,512(+8)
15,1,1,バルナバ,牡4,55.0,斎藤,1:59.2,3/4,11,26.3,35.6,栗東浜田,502(0)
