着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ヴォーカライズ,牡3,56.0,田山,1:33.5,,1,2.2,33.7,栗東高野,496(+2)
2,2,2,ストップザタイム,セ7,58.0,幸,1:33.7,1.1/2,3,6.9,34.1,栗東緒方,504(-2)
3,7,11,ジーティーマン,牡4,58.0,西村淳,1:33.7,アタマ,2,4.6,33.0,栗東小栗,502(-6)
4,4,6,オーシャントライブ,セ6,58.0,小沢,1:33.8,クビ,13,92.5,33.7,栗東高柳大,454(-8)
5,5,8,ショウナンバルドル,セ4,58.0,岩田望,1:33.9,3/4,4,9.2,34.0,栗東須貝,504(+2)
6,8,14,アイガーリー,牡3,56.0,菱田,1:34.0,1/2,6,19.0,33.3,栗東秋山,446(+8)
7,3,3,テーオーシュタイン,牡4,58.0,藤懸,1:34.1,1/2,7,20.6,34.5,栗東梅田,466(+6)
8,5,7,ウィルサヴァイブ,牝4,56.0,横山典,1:34.2,1/2,8,21.0,33.7,栗東須貝,442(-2)
9,4,5,シーミハットク,牡3,56.0,高杉,1:34.3,1/2,5,10.8,34.4,栗東寺島,490(-2)
10,8,13,ツーネサーン,牡5,58.0,富田,1:34.3,クビ,11,74.9,34.2,栗東矢作,518(-4)
11,3,4,アジュマン,牡4,58.0,鮫島駿,1:34.4,1/2,9,31.0,34.1,栗東石坂,484(-8)
12,7,12,スナークピカソ,牡4,58.0,吉村,1:34.6,1.1/4,14,103.2,34.9,栗東高橋一,476(0)
13,6,9,ストームサンダー,牡3,56.0,斎藤,1:34.6,ハナ,12,87.8,34.2,栗東安達,468(-6)
14,6,10,フェイトライン,牡4,58.0,坂井,1:35.0,2,10,69.5,34.3,栗東斉藤崇,520(-8)
