馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヴィンテール,牝3,河原田,栗東・池江,差し,81.8,14,11,3歳未勝利,35.7,450(+12),福島,63,中8週,Y,,2,エピファネイア,ディープインパクト,,
2,1,ダーリンダーリン,牝3,浜中,栗東・秋山,先行,12.5,5,16,3歳未勝利,37.3,458(+10),中山,69,中9週,Y,,3,ダノンキングリー,Galileo,,
3,2,アンビエントポップ,牝3,池添,栗東・上村,先行,1.7,1,2,3歳未勝利,36.0,486(0),京都,28,中3週,Y,,2,ヴァンゴッホ,ダイワメジャー,,
4,2,モーリア,牝3,落合玄,美浦・伊藤大,逃げ,55.2,12,15,3歳未勝利,46.1,458(-4),中山,70,中9週,Y,,2,モーリス,ステイゴールド,,
5,3,ジュラトリー,牝3,横山武,美浦・池上,差し,8.0,2,5,3歳未勝利,35.0,454(-2),中山,70,中9週,Y,,3,コントレイル,Lope de Vega,,
6,3,サウンドファミリエ,牝3,小林美,美浦・和田郎,差し,82.3,15,6,3歳未勝利,35.5,408(0),新潟,48,中6週,Y,,3,シルバーステート,トビーズコーナー,,
7,4,シンデレラカラー,牝3,岩田康,美浦・加藤和,先行,126.4,16,10,3歳未勝利,38.6,462(+6),東京,48,中6週,Y,,3,ビーチパトロール,マンハッタンカフェ,,
8,4,ルナティックブルー,牝3,小沢,栗東・今野,差し,34.4,9,5,3歳未勝利,35.5,430(-2),京都,28,中3週,Y,,3,リオンディーズ,ダノンシャンティ,,
9,5,アトリ,牝3,北村友,栗東・清水久,,22.4,7,12,3歳未勝利,46.3,484(+6),新潟,49,中6週,Y,,3,シスキン,Congrats,,
10,5,メメボス,牝3,横山和,栗東・飯田,差し,17.6,6,7,3歳未勝利,37.9,466(+8),中京,98,中13週,Y,,3,コントレイル,ノヴェリスト,,
11,6,アーミル,牝3,舟山,栗東・高柳大,差し,50.0,11,8,3歳未勝利,35.3,422(+8),中京,91,中12週,Y,,2,シルバーステート,キングカメハメハ,,
12,6,グランマズドリーム,牝3,古川吉,美浦・田中勝,差し,62.3,13,8,3歳未勝利,38.3,454(+4),東京,55,中7週,Y,,3,シルバーステート,Storm Cat,,
13,7,ドルマバフチェ,牝3,長浜,美浦・千葉,差し,37.4,10,8,3歳未勝利,38.8,424(+16),福島,69,中9週,Y,,3,Palace Pier,Smart Strike,,
14,7,メイショウローゼ,牝3,吉田隼,栗東・本田,差し,8.1,3,7,3歳未勝利,33.9,406(-4),京都,41,中5週,Y,,3,ロジャーバローズ,タニノギムレット,,
15,8,ギルランダ,牝3,横山琉,美浦・中舘,先行,12.2,4,2,3歳未勝利,35.3,410(0),福島,55,中7週,Y,,3,サトノクラウン,ネオユニヴァース,,
16,8,ベネディクション,牝3,古川奈,栗東・矢作,先行,26.1,8,12,3歳未勝利,34.8,440(+22),京都,49,中6週,Y,,3,エピファネイア,ディープインパクト,,
