馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリガーレ,牡2,菊沢,美浦・武市,,19.0,6,,,,428(0),,,,,,,ニューイヤーズデイ,スペシャルウィーク,,
2,2,アーバンアート,牝2,上里,美浦・加藤和,,163.0,10,,,,458(0),,,,,,,リオンリオン,トーセンホマレボシ,,
3,3,ルブラッシュノモー,牡2,石田,美浦・佐藤吉,,184.4,11,,,,390(0),,,,,,,エポカドーロ,サトノクラウン,,
4,4,ワイズジュエル,牝2,三浦,美浦・本間,,4.8,3,,,,422(0),,,,,,,ミッキーアイル,メイショウサムソン,,
5,5,エスシークザン,牡2,菱田,美浦・加藤士,,3.0,2,,,,508(0),,,,,,,ビッグアーサー,ミッキーアイル,,
6,6,イスクメル,牡2,田山,美浦・矢野,,2.8,1,,,,476(0),,,,,,,アルアイン,キングカメハメハ,,
7,6,メジェグレイス,牝2,江田照,美浦・嘉藤,,11.0,5,,,,418(0),,,,,,,レイデオロ,ディープインパクト,,
8,7,ゴータマ,牡2,,美浦・池上,,74.8,9,,,,416(0),,,,,,,ディスクリートキャット,パイロ,,
9,7,キンバリー,牡2,松岡,美浦・伊藤伸,,30.2,7,,,,494(0),,,,,,,アルアイン,コマンダーインチーフ,,
10,8,シジマ,牝2,岩田望,美浦・池上,,6.9,4,,,,436(0),,,,,,,アメリカンペイトリオット,コマンズ,,
11,8,ドッカイッチャッテ,牝2,木幡初,美浦・深山,,49.9,8,,,,420(0),,,,,,,ミスチヴィアスアレックス,ジャスタウェイ,,
