着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ハナウマビーチ,牡4,57.0,横山琉,1:52.0,,12,61.8,36.7,栗東西園翔,526(+6)
2,5,7,マーズオデッセイ,牡4,57.0,三浦,1:52.0,クビ,2,3.3,37.0,美浦田中勝,522(-2)
3,8,13,ゴールデンクラウド,牡4,57.0,ルメー,1:52.4,2.1/2,1,2.9,38.0,栗東小林,526(+4)
4,4,6,レアンダー,牡5,57.0,大野,1:52.7,2,11,55.7,38.6,栗東大根田,460(-12)
5,7,12,マンマリアーレ,牝6,55.0,吉田豊,1:53.0,1.3/4,13,75.0,37.5,美浦高木,474(+2)
6,3,3,モンブランミノル,牡5,57.0,佐々木,1:53.0,クビ,5,14.8,38.5,栗東小栗,522(+6)
7,3,4,イムホテプ,牡4,57.0,横山武,1:53.1,クビ,4,7.3,38.6,美浦古賀大,488(-2)
7,6,10,ショウナンライシン,牡6,58.0,原,1:53.1,同着,9,40.2,38.5,美浦大竹,502(-2)
9,6,9,ドバイブルース,牡5,57.0,丸山,1:53.2,1/2,3,6.6,38.7,美浦加藤征,504(+4)
10,7,11,バラジ,セ7,57.0,小崎,1:53.5,2,14,122.6,37.3,栗東井上,498(+6)
11,8,14,ハビレ,牡5,57.0,岩田康,1:53.6,クビ,7,18.4,38.9,美浦武井,506(-4)
12,5,8,アクションプラン,牡6,59.0,丹内,1:53.7,3/4,6,15.4,39.5,美浦池上,518(+12)
13,4,5,カンピオーネ,牡7,57.0,菊沢,1:54.6,5,10,43.3,39.6,美浦栗田,518(+4)
中止,2,2,イミグラントソング,牡4,58.0,津村,,,8,23.8,,美浦辻,502(0)
