馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ロールザボーンズ,牝2,国分恭,栗東・牧浦,,23.3,8,,,,448(0),,,,,,,ゴールドシップ,ショウナンカンプ,,
2,1,ブラックラリア,牝2,斎藤,美浦・斎藤誠,,133.9,17,,,,484(0),,,,,,,ブラックタイド,ヨハネスブルグ,,
3,2,ハギノデュエット,牝2,柴田裕,栗東・中竹,,136.8,18,,,,486(0),,,,,,,ミッキーアイル,ダイワメジャー,,
4,2,テンダールック,牝2,北村宏,美浦・木村,,18.1,6,,,,450(0),,,,,,,ドゥラメンテ,Not A Single Doubt,,
5,3,ノーブルノワール,牝2,永島,美浦・林,,54.0,13,,,,440(0),,,,,,,リオンディーズ,ディープインパクト,,
6,3,サマンサバローズ,牝2,石川,栗東・斉藤崇,,28.9,11,,,,472(0),,,,,,,ミッキーアイル,Sunriver,,
7,4,アンビアンス,牝2,戸崎圭,栗東・清水久,,6.0,4,,,,432(0),,,,,,,キズナ,Successful Appeal,,
8,4,ライラ,牝2,石橋脩,美浦・牧,,25.0,9,,,,454(0),,,,,,,キタサンブラック,コロナドズクエスト,,
9,5,オーケーエンジェル,牝2,丸山,栗東・笹田,,18.4,7,,,,440(0),,,,,,,ナダル,ディープインパクト,,
10,5,ファランドール,牝2,田辺,美浦・久保田,,46.4,12,,,,426(0),,,,,,,ロードカナロア,Tapit,,
11,6,ジャニーヌ,牝2,佐々木,栗東・坂口,,12.7,5,,,,416(0),,,,,,,キズナ,ヴィクトワールピサ,,
12,6,シュエットアムール,牝2,小林脩,美浦・西田,,83.1,16,,,,420(0),,,,,,,ゴールドシップ,スマートファルコン,,
13,7,アシレ,牝2,菊沢,美浦・菊沢,,70.1,14,,,,432(0),,,,,,,サートゥルナーリア,Scipion,,
14,7,エリカサンタモニカ,牝2,横山武,栗東・茶木,,5.4,3,,,,464(0),,,,,,,アドマイヤマーズ,Giant's Causeway,,
15,7,ヴァイスクレー,牝2,津村,栗東・奥村豊,,26.8,10,,,,426(0),,,,,,,ミッキーアイル,キングカメハメハ,,
16,8,ルックフォラスター,牝2,菅原明,美浦・国枝,,5.2,2,,,,454(0),,,,,,,エピファネイア,アグネスタキオン,,
17,8,ミストレス,牝2,古川奈,栗東・矢作,,3.6,1,,,,502(0),,,,,,,キズナ,Distorted Humor,,
18,8,ノーランサンライズ,牝2,高杉,栗東・音無,,77.4,15,,,,490(0),,,,,,,キタサンブラック,クロフネ,,
