着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ナミュール,牝4,56.0,藤岡康,1:32.5,,5,17.3,33.0,栗東高野,454(0)
2,1,1,ソウルラッシュ,牡5,58.0,モレイ,1:32.5,クビ,3,5.8,33.6,栗東池江,508(+2)
3,3,5,ジャスティンカフェ,牡5,58.0,坂井,1:32.6,1/2,7,27.5,33.6,栗東安田翔,504(+4)
4,4,7,エルトンバローズ,牡3,57.0,西村淳,1:32.7,3/4,4,7.5,33.9,栗東杉山晴,514(+8)
5,3,6,ダノンザキッド,牡5,58.0,北村友,1:32.8,クビ,6,24.9,33.5,栗東安田隆,540(+8)
6,8,15,イルーシヴパンサー,牡5,58.0,岩田望,1:32.8,クビ,11,102.8,33.5,美浦久保田,480(0)
7,5,9,シュネルマイスター,牡5,58.0,ルメー,1:32.9,1/2,1,2.5,33.4,美浦手塚,504(+4)
8,6,11,セリフォス,牡4,58.0,川田,1:32.9,ハナ,2,3.2,34.4,栗東中内田,490(+4)
9,6,12,レッドモンレーヴ,牡4,58.0,横山和,1:33.0,クビ,8,28.5,34.0,美浦蛯名正,498(-8)
10,2,4,エエヤン,牡3,57.0,Mデム,1:33.7,4,10,49.8,35.1,美浦伊藤大,488(0)
11,1,2,ビーアストニッシド,牡4,58.0,和田竜,1:33.8,3/4,16,299.8,35.1,栗東飯田雄,490(+2)
12,4,8,ソーヴァリアント,牡5,58.0,池添,1:33.8,ハナ,9,38.1,35.4,美浦大竹,498(-6)
13,2,3,ダノンスコーピオン,牡4,58.0,団野,1:34.0,1.1/4,15,191.8,35.4,栗東安田隆,462(+2)
14,5,10,マテンロウオリオン,牡4,58.0,横山典,1:34.2,1,13,172.8,35.8,栗東昆,480(-2)
15,7,14,バスラットレオン,牡5,58.0,鮫島駿,1:34.6,2.1/2,14,177.8,36.4,栗東矢作,498(+9)
16,7,13,セルバーグ,牡4,58.0,松山,1:34.8,1.1/4,12,153.5,36.5,栗東鈴木孝,436(+4)
