馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スズカノロッソ,セ9,杉原,美浦・小島,差し,74.8,12,4,,33.6,480(-14),東京,71,中9週,Y,,3,モンテロッソ,サンデーサイレンス,
2,2,ダノングロワール,牡7,Ｍデム,美浦・国枝,逃げ,12.6,6,8,,37.0,500(-4),京都,77,中10週,Y,,3,ハーツクライ,Sightseeing,
3,3,キントリヒ,牡5,坂井,美浦・矢野,差し,7.9,3,1,,35.6,476(0),中山,43,中5週,Y,,3,ゴールドシップ,ボストンハーバー,
4,3,レッドヴェロシティ,牡6,川田,美浦・木村,先行,3.4,1,3,,34.4,544(-6),東京,71,中9週,Y,,3,ワールドエース,シンボリクリスエス,
5,4,ロードプレジール,牡6,西村淳,栗東・中内田,差し,28.4,10,,,,496(+6),中山,99,中13週,Y,,3,キングカメハメハ,ディープインパクト,
6,4,ホウオウエクレール,牡7,戸崎圭,栗東・宮,,16.4,7,6,,38.6,508(-4),阪神,49,中6週,Y,,3,ブラックタイド,パラダイスクリーク,
7,5,サザンナイツ,セ6,津村,美浦・林,先行,28.5,11,8,,36.6,442(-8),中山,22,中2週,Y,,3,トーセンラー,Rip Van Winkle,
8,5,セイウンプラチナ,牡5,武豊,美浦・千葉,,21.9,8,7,,35.5,498(-10),中山,28,中3週,Y,,3,ミッキーアイル,エリシオ,
9,6,エリカヴァレリア,牝6,横山武,美浦・久保田,差し,4.5,2,6,,35.2,474(0),中山,42,中5週,Y,,3,オルフェーヴル,Kalatos,
10,6,サトノクローク,牡4,松山,栗東・橋口,先行,9.4,5,1,,35.0,478(0),小倉,57,中7週,Y,,3,サトノクラウン,ディープインパクト,
11,7,ジオフロント,牡6,ムルザ,栗東・清水久,先行,8.3,4,8,,35.5,466(0),中山,42,中5週,Y,,3,ハーツクライ,キングカメハメハ,
12,7,エクセレントタイム B,セ6,北村宏,美浦・中川,追込,27.0,9,7,,33.6,480(-16),東京,71,中9週,Y,,3,ハーツクライ,ブライアンズタイム,
13,8,シルキーヴォイス B,牡6,石川,栗東・池江,先行,137.8,14,8,,36.2,486(+8),中山,85,中11週,Y,,3,キングカメハメハ,デュランダル,
14,8,ヴァーンフリート,牡5,,美浦・矢嶋,先行,100.4,13,7,,35.8,526(-4),阪神,21,中2週,Y,,3,リオンディーズ,シンボリクリスエス,
