コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"13(3,4)(1,5,8)15,2(7,9)(10,6,11)(12,14)"
4コーナー,"13(3,4)(1,5,8)15,2(7,9)(10,6)(12,11)14"
