馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パワースナッチ,牡3,津村,美浦・武市,先行,7.5,4,1,2歳未勝利,35.3,448(+18),東京,90,中12週,Y,,2,ブリックスアンドモルタル,ディープインパクト,,
2,2,イノキ,牡3,菅原明,美浦・岩戸,逃げ,34.8,11,8,,36.5,490(+6),中山,63,中8週,Y,,3,ミスターメロディ,タイキシャトル,,B
3,3,シルバーレイン,牡3,ルメー,美浦・萩原,差し,3.0,1,4,,34.5,472(+2),中京,76,中10週,Y,,3,エピファネイア,ハービンジャー,,
4,4,コルチェスター,牡3,戸崎圭,美浦・尾関,先行,6.8,3,1,2歳新馬,33.7,464(+4),東京,119,中16週,Y,,1,ビッグアーサー,ゼンノロブロイ,,
5,5,ソーダーンライト,牝3,三浦,美浦・鹿戸,,13.9,7,4,,35.6,440(+10),中京,28,中3週,Y,,3,Too Darn Hot,Dark Angel,,
6,5,ガンマジーティーピ,牡3,坂井,栗東・渡辺,差し,4.6,2,2,3歳1勝クラス,34.5,452(-6),中京,35,中4週,Y,,2,カレンブラックヒル,シンボリクリスエス,,
7,6,マイネルステラート,牡3,横山武,美浦・高木,逃げ,14.9,8,2,3歳1勝クラス,34.7,468(+4),中山,33,中4週,Y,,3,ミッキーアイル,オルフェーヴル,,
8,6,シュヴァルボヌール,牝3,笹川翼,美浦・加藤征,先行,13.5,6,1,2歳新馬,37.9,480(-2),中山,55,中7週,Y,,1,Ulysses,Oasis Dream,,
9,7,ミクストベリーズ,牡3,長浜,美浦・伊藤圭,差し,32.5,10,1,2歳未勝利,35.8,484(+2),中山,55,中7週,Y,,2,Iffraaj,Kodiac,,
10,7,マキシマムドライブ,牡3,服部茂,地方・田中淳,逃げ,10.1,5,4,,34.9,534(+10),中山,70,中9週,Y,,1,ロードカナロア,ステイゴールド,,
11,8,エンドレスサマー,牡3,江田照,美浦・上原佑,差し,16.8,9,10,,34.2,522(+16),東京,105,中14週,Y,,3,アルアイン,Zamindar,,B
12,8,フタイテンホイール,牝3,,美浦・佐藤吉,差し,357.7,12,7,,33.9,428(+4),東京,14,中1週,Y,,3,モンテロッソ,ダンスインザダーク,,
