券種,組み合わせ,配当,人気
単勝,7,660,4
複勝,7,160,4
複勝,3,150,2
複勝,2,150,1
枠連,3-6,1050,3
馬連,3-7,1400,6
ワイド,3-7,430,4
ワイド,2-7,540,7
ワイド,2-3,340,2
馬単,7-3,2650,9
3連複,2-3-7,2120,4
3連単,7-3-2,12670,26
