着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ロードアウォード,セ3,57.0,川田,1:24.1,,1,2.1,37.1,栗東吉岡,460(-4)
2,8,16,ワールズコライド,牡3,57.0,浜中,1:24.4,1.1/2,3,7.2,37.5,美浦堀,540(+8)
3,5,10,ヴィヴァン,牡5,58.0,モレイ,1:24.6,1.1/2,4,7.4,37.3,栗東池江,488(+2)
3,6,12,ロードフォンス,牡3,57.0,坂井,1:24.6,1.1/2,8,22.3,37.3,栗東安田翔,468(+12)
5,2,3,ディアサクセサー,牡3,57.0,岩田望,1:24.8,1.1/4,5,14.0,37.2,栗東松永幹,520(+8)
6,3,6,ロイヤルソウル,牝4,56.0,木幡初,1:25.4,3.1/2,14,100.6,38.1,美浦竹内,478(+2)
7,4,8,ミセスバローズ,牝5,56.0,松若,1:25.4,ハナ,10,45.0,37.1,栗東上村,428(-2)
8,7,14,スキャッターシード,牝5,56.0,ルメー,1:25.5,3/4,2,5.5,38.2,美浦斎藤誠,562(-2)
9,3,5,ミラキュラスライト,牡4,58.0,横山武,1:25.6,1/2,13,91.4,36.7,美浦萩原,484(-4)
10,1,2,スズカコーズ,牡3,57.0,松山,1:25.8,3/4,11,57.5,38.3,美浦伊藤圭,498(-6)
11,8,15,ハクサンパイオニア,牡3,57.0,ムルザ,1:26.0,1.1/4,12,76.4,39.2,栗東清水久,502(-2)
12,6,11,エリカコレクト,牝4,56.0,角田和,1:26.0,クビ,16,146.3,37.8,美浦国枝,482(+4)
13,4,7,マホロバ,牡3,57.0,Mデム,1:26.1,クビ,7,21.7,39.0,美浦和田郎,516(+12)
14,2,4,サイレンスタイム,牡3,57.0,水口,1:26.4,1.3/4,9,29.5,39.7,栗東安達,494(+1)
15,7,13,ヴィンテージボンド,牡4,58.0,ビュイ,1:26.7,2,6,19.9,39.8,栗東西園正,494(0)
16,1,1,スマートセプター,牡4,58.0,吉田隼,1:26.7,アタマ,15,111.1,40.1,栗東須貝,494(-6)
