コーナー,通過順
1コーナー,"1(6,7)-(5,8)-4,2(9,12)11,3,10"
2コーナー,"(*1,6,7)-(5,8)-(2,4)(9,12)(3,11)10"
3コーナー,"(*6,7)(1,5,8)9(2,4)(3,12,10)11"
4コーナー,"(*6,8)(5,9,4)(1,7,2,10)(12,11)3"
