着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,アクートゥス,牡4,58.0,西塚,1:20.1,,8,23.5,33.2,栗東藤原,454(-14)
2,5,9,メイショウピース,牝4,56.0,和田竜,1:20.1,クビ,4,7.4,34.0,栗東高橋亮,474(+6)
3,6,11,リチャードバローズ,牡3,55.0,坂井,1:20.2,3/4,1,2.9,33.8,栗東上村,502(+8)
4,7,13,トウシンカーリン,牝4,56.0,長岡,1:20.3,1/2,14,109.7,34.0,栗東杉山晴,466(0)
5,5,10,テラメリタ,牝3,53.0,酒井,1:20.3,クビ,5,9.6,33.5,栗東須貝,464(+2)
6,4,8,シンプリーオーサム,牡4,58.0,西村淳,1:20.5,1.1/4,6,10.9,33.8,栗東吉岡,544(+4)
7,2,4,ワーフデール,牝5,56.0,北村友,1:20.6,1/2,16,148.7,33.5,栗東西園翔,462(-4)
8,2,3,トーホウフランゴ,牝4,56.0,小沢,1:20.6,クビ,9,42.2,34.1,栗東高橋康,440(-2)
9,7,14,テラステラ,牡4,58.0,幸,1:20.7,クビ,3,6.0,34.1,栗東矢作,476(-2)
10,6,12,ベレザニーニャ,牝4,56.0,藤懸,1:20.9,1.1/4,12,75.2,34.1,栗東小崎,478(+4)
11,3,5,アロマデローサ,牝4,56.0,鮫島駿,1:21.0,1/2,2,4.4,33.8,栗東池添,458(0)
12,3,6,ピラティス,牝5,56.0,横山和,1:21.0,クビ,10,49.0,33.6,栗東松永幹,470(+10)
13,8,16,キタノブライド,牝4,56.0,国分優,1:21.1,3/4,11,71.1,33.7,栗東坂口,426(+2)
14,8,15,メイショウコギク,牝4,56.0,泉谷,1:21.2,クビ,15,131.0,34.1,栗東石橋,446(+2)
15,1,2,ショウナンナダル,牝5,56.0,永島,1:21.3,3/4,13,75.3,33.5,栗東須貝,446(-4)
16,1,1,アイオブザストーム,牝4,56.0,団野,1:21.6,1.3/4,7,22.7,34.8,栗東岡田,472(+10)
