馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゴッドカインド,牝3,今村,栗東・飯田祐,先行,37.9,7,1,2歳未勝利,37.3,386(-10),京都,91,中12週,Y,,3,ドレフォン,ネオユニヴァース,,
2,2,エンブレムボム,牡3,松若,栗東・森秀,先行,23.8,6,16,2歳1勝クラス,45.0,506(0),中山,77,中10週,Y,,3,St Patrick's Day,Sky Mesa,,
3,3,インユアパレス,牡3,酒井,栗東・須貝,先行,1.4,1,1,3歳未勝利,36.1,484(-2),京都,14,中1週,Y,,3,パレスマリス,ディープインパクト,,
4,4,デュアルロンド,牡3,斎藤,地方・佐久雅,差し,69.4,9,5,,37.5,448(-4),中京,70,中9週,Y,,1,カレンブラックヒル,ティンバーカントリー,,
5,5,エコロエイト,牡3,松山,栗東・須貝,先行,14.9,5,7,3歳1勝クラス,38.5,488(-14),京都,36,中4週,Y,,3,Take Charge Indy,Speightstown,,
6,6,モンシェリ,牝3,ムルザ,栗東・牧田,先行,7.4,3,2,3歳1勝クラス,36.7,448(-2),京都,29,中3週,Y,,3,マクフィ,エスポワールシチー,,
7,7,ミライテーラー,牝3,中井,栗東・飯田雄,逃げ,6.1,2,18,,37.9,470(+2),阪神,77,中10週,Y,,3,オルフェーヴル,Dubawi,,
8,7,ネグレスコ,牝3,Ａルメ,栗東・西園正,先行,11.8,4,2,3歳1勝クラス,38.4,488(0),京都,14,中1週,Y,,2,カリフォルニアクローム,マンハッタンカフェ,,
9,8,ラストボーン,セ3,河原田,栗東・加用,先行,94.6,10,11,3歳1勝クラス,39.2,450(-4),京都,42,中5週,Y,,3,ワールドエース,ボストンハーバー,,
10,8,ソーニャシュニク,牝3,岩田康,美浦・武井,,56.4,8,8,3歳1勝クラス,39.5,458(-2),京都,14,中1週,Y,,3,サンダースノー,オルフェーヴル,,
