馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クリノアルバトロス,牡4,松岡,美浦・伊藤伸,差し,30.6,9,7,,36.3,506(+6),中山,107,中14週,Y,,3,アスカクリチャン,スクリーンヒーロー,
2,2,デュードメール,牝5,津村,美浦・辻,差し,15.9,5,5,4歳以上2勝クラス,36.6,476(-4),中山,28,中3週,Y,,3,ロードカナロア,シングスピール,
3,2,ナスノカンゲツ,牡4,横山武,美浦・武井,,2.9,1,1,4歳以上1勝クラス,36.8,522(+8),中山,27,中3週,Y,,3,ダイワメジャー,Hard Spun,
4,3,ミロワール,牝5,勝浦,栗東・河嶋,追込,37.2,10,5,4歳以上2勝クラス,36.6,444(-8),阪神,34,中4週,Y,,3,ロードカナロア,ダンスインザダーク,
5,3,ニルカンタテソーロ B,牡7,,美浦・小手川,差し,59.7,11,7,4歳以上2勝クラス,36.5,454(+4),中山,28,中3週,Y,,3,Speightstown,Galileo,
6,4,コンクエスト,セ5,菅原明,美浦・小笠,差し,4.8,3,11,4歳以上2勝クラス,37.5,506(+4),京都,56,中7週,Y,,3,キズナ,Street Cry,
7,4,キョウエイカンフ,牡4,吉田豊,美浦・勢司,追込,20.1,7,5,4歳以上2勝クラス,36.1,510(+2),中山,13,中1週,Y,,3,アジアエクスプレス,キングズベスト,
8,5,リッキーヤスオカ,牡5,戸崎圭,栗東・高橋一,差し,22.5,8,1,4歳以上1勝クラス,35.0,510(+4),中京,21,中2週,Y,,3,コパノリッキー,Gone West,
9,5,アイファースキャン,牡4,野中,美浦・根本,差し,116.8,13,15,4歳以上2勝クラス,38.5,482(-8),中山,13,中1週,Y,,3,アイファーソング,スズカマンボ,
10,6,ブルーダイヤカフェ,牡7,横山和,美浦・和田勇,追込,150.7,14,14,4歳以上2勝クラス,38.3,542(+6),中山,97,中13週,Y,,3,ロージズインメイ,アグネスタキオン,
11,6,ドンレパルス B,牡5,三浦,美浦・高木,差し,18.7,6,12,4歳以上2勝クラス,36.6,516(-2),東京,62,中8週,Y,,3,ディスクリートキャット,サウスヴィグラス,
12,7,ハヤブサジェット,セ4,石川,美浦・青木,差し,4.1,2,1,4歳以上1勝クラス,36.8,456(-8),中山,48,中6週,Y,,3,ダノンレジェンド,ディープスカイ,
13,7,キュムロンニンバス,牡6,岩部,美浦・南田,差し,530.9,15,11,4歳以上2勝クラス,37.1,512(-12),中山,13,中1週,Y,,3,プリサイスエンド,キャプテンスティーヴ,
14,8,ターニングアップ,牡6,嶋田,美浦・石毛,先行,86.9,12,13,4歳以上2勝クラス,39.7,476(-2),阪神,27,中3週,Y,,3,カレンブラックヒル,ブライアンズタイム,
15,8,サザンステート,牡5,田辺,美浦・上原佑,差し,6.6,4,3,4歳以上2勝クラス,36.6,496(+2),中山,28,中3週,Y,,3,アメリカンペイトリオット,ディープインパクト,
