馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヘブンクローバー,牡3,川又,栗東・杉山佳,,285.0,14,,,,466(0),,,,,,,ゴールドアクター,オンファイア,,
2,1,パゴスピグイノス,牝3,角田和,栗東・森田,差し,279.3,13,17,3歳未勝利,36.2,494(+10),京都,57,中7週,Y,,3,モーリス,ゼンノロブロイ,,
3,2,ミエノクラウン,牡3,岩田望,栗東・高橋亮,先行,6.2,3,2,3歳未勝利,37.0,490(-2),小倉,21,中2週,Y,,3,サトノクラウン,ステイゴールド,,
4,2,サラサチャーミング,牝3,松山,栗東・高柳大,先行,73.9,9,7,3歳未勝利,36.2,408(+2),阪神,29,中3週,Y,,2,エピファネイア,ディープインパクト,,B
5,3,アスクファイアモア,牡3,坂井,栗東・矢作,,8.4,6,,,,514(0),,,,,,,ブリックスアンドモルタル,Ghostzapper,,
6,3,ヴィラジョヴィス,牝3,北村友,栗東・小栗,先行,3.9,2,3,3歳未勝利,36.8,488(0),京都,40,中5週,Y,,3,ハービンジャー,ダイワメジャー,,
7,4,レイワノキセキ,牡3,太宰,栗東・本田,差し,7.9,5,6,3歳未勝利,35.4,468(-4),小倉,29,中3週,Y,,3,シルバーステート,ハーツクライ,,
8,4,ゴールドアクセス,牡3,武豊,栗東・寺島,差し,2.7,1,7,3歳未勝利,34.6,442(-4),小倉,49,中6週,Y,,3,ゴールドアクター,キングヘイロー,,
9,5,ウインマデイラ,牡3,丹内,栗東・吉田,差し,86.3,10,11,3歳未勝利,37.6,454(-10),小倉,21,中2週,Y,,1,ベンバトル,ステイゴールド,,
10,5,ティラユール,牡3,酒井,栗東・北出,追込,192.4,12,11,3歳未勝利,34.7,434(-4),阪神,15,中1週,Y,,1,グァンチャーレ,ステイゴールド,,
11,6,ブルースプレイヤー,牡3,森田,栗東・高橋亮,差し,357.2,15,9,3歳未勝利,35.5,570(+6),阪神,15,中1週,Y,,3,マインドユアビスケッツ,マンハッタンカフェ,,
12,6,フィエールシャンテ,牝3,国分優,栗東・小椋,差し,40.0,7,5,3歳未勝利,36.1,424(-6),阪神,28,中3週,Y,,2,フィエールマン,オルフェーヴル,,B
13,7,ショウナンアンバー,牡3,鮫島駿,栗東・清水久,差し,110.0,11,12,3歳未勝利,35.4,448(0),阪神,21,中2週,Y,,3,コントレイル,フジキセキ,,
14,7,エンジェルボイス,牡3,佐々木,栗東・吉村,差し,7.6,4,5,3歳未勝利,35.6,470(0),阪神,29,中3週,Y,,3,キズナ,Galileo,,
15,8,ライヴモヒート,牡3,中井,栗東・坂口,差し,553.8,17,14,3歳未勝利,36.5,476(-4),中京,7,連闘,Y,,3,ルーラーシップ,ハーツクライ,,
16,8,キーテーマ,牝3,菱田,栗東・宮,,47.9,8,6,3歳未勝利,35.9,442(0),阪神,21,中2週,Y,,3,エポカドーロ,スクリーンヒーロー,,
17,8,ニテンイチリュウ,牡3,田口,栗東・高橋康,差し,462.6,16,11,3歳未勝利,37.6,486(0),京都,40,中5週,Y,,3,ディープブリランテ,ローエングリン,,
