着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,カンチェンジュンガ,牡5,57.0,幸,1:21.7,,7,18.6,34.0,栗東庄野,496(+12)
2,3,6,アサカラキング,牡5,57.0,斎藤,1:21.8,1/2,2,4.5,34.9,美浦斎藤誠,526(+2)
3,7,13,ソーダズリング,牝5,55.0,浜中,1:21.9,3/4,3,4.9,34.3,栗東音無,472(-6)
4,8,17,ダノンマッキンリー,牡4,58.0,北村友,1:22.0,クビ,4,7.3,34.5,栗東藤原,476(+4)
5,4,8,フォーチュンタイム,牡4,57.0,岩田望,1:22.0,ハナ,1,3.4,34.9,栗東吉岡,512(+12)
6,8,18,セッション,牡5,57.0,Mデム,1:22.0,アタマ,12,54.4,34.6,栗東斉藤崇,532(0)
7,3,5,トゥラヴェスーラ,牡10,57.0,池添,1:22.1,1/2,9,24.9,34.1,栗東高橋康,494(+10)
8,7,15,ダノンスコーピオン,牡6,58.0,和田竜,1:22.1,アタマ,13,58.0,34.2,栗東福永,466(-2)
9,6,12,モズメイメイ,牝5,55.0,松若,1:22.4,1.3/4,14,65.3,35.3,栗東音無,468(-6)
10,1,1,オオバンブルマイ,牡5,57.0,Aルメ,1:22.4,クビ,5,14.0,34.1,栗東吉村,458(-6)
11,6,11,アグリ,牡6,57.0,吉田隼,1:22.4,ハナ,8,20.6,34.6,栗東杉山晴,502(+2)
12,5,10,スズハローム,牡5,57.0,吉村,1:22.5,クビ,6,17.4,35.2,栗東牧田,466(+14)
13,1,2,ドナベティ,牝4,55.0,田口,1:22.7,1.1/4,17,209.0,34.7,栗東矢作,440(+12)
14,4,7,ブーケファロス,牡5,57.0,富田,1:22.7,クビ,18,386.1,35.0,美浦清水英,450(0)
15,5,9,ヴァトレニ,セ7,57.0,酒井,1:22.7,アタマ,15,114.7,35.2,栗東長谷川,458(+2)
16,2,4,シュバルツカイザー,セ7,57.0,岩田康,1:22.8,3/4,11,36.4,35.4,美浦大竹,506(+2)
17,7,14,ジャングロ,牡6,57.0,横山典,1:22.9,クビ,16,158.5,35.9,栗東森秀,482(0)
18,2,3,フルメタルボディー,セ5,57.0,国分優,1:23.6,4,10,33.2,35.6,栗東清水久,506(+2)
