着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,スマイルスルー,牡5,60.0,高田,3:44.7,,1,1.6,13.3,栗東斉藤崇,524(+6)
2,4,5,サイード,セ6,60.0,小坂,3:44.8,1/2,5,15.5,13.3,栗東角田,496(-6)
3,6,9,サペラヴィ,牡8,60.0,江田勇,3:45.4,4,6,18.5,13.3,美浦南田,494(+4)
4,3,3,アランデル,セ7,60.0,上野,3:45.9,3,4,13.0,13.3,美浦大竹,542(+6)
5,7,12,ピーターサイト,牡5,60.0,大江圭,3:46.2,1.1/2,13,181.3,13.3,美浦村田,480(+6)
6,8,14,パーリーブラック,牡5,60.0,草野,3:46.4,1.1/4,11,85.0,13.4,美浦伊坂,480(+2)
7,2,2,ブラックボイス,牡6,60.0,石神深,3:47.0,3.1/2,3,6.3,13.4,美浦宮田,518(+6)
8,6,10,ドゥラモンド,牡7,60.0,森一,3:47.3,1.1/2,9,42.7,13.4,美浦手塚,502(+8)
9,3,4,テイエムタツマキ,牡7,60.0,黒岩,3:47.3,アタマ,8,36.0,13.4,栗東武英,508(-4)
10,5,7,ザレストノーウェア,牡7,60.0,伴,3:48.5,7,12,136.9,13.5,美浦新開,476(+2)
11,1,1,アサクサゲンキ,セ10,60.0,小牧加,3:48.8,1.3/4,2,6.1,13.5,栗東音無,478(+2)
12,7,11,エンデュミオン,牡8,60.0,小野寺,3:52.2,大,7,34.1,13.7,栗東清水久,470(+10)
13,8,13,サクラトップラン,牝6,58.0,田村,3:54.2,大,14,311.8,13.8,栗東中尾,472(-4)
中止,4,6,ナリノモンターニュ,牡8,60.0,五十嵐,,,10,62.6,,美浦上原博,524(+6)
