着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ウォーターリヒト,牡4,57.0,菅原明,1:32.6,,3,7.4,33.2,栗東河内,468(-2)
2,2,4,ボンドガール,牝4,55.0,武豊,1:32.7,クビ,2,4.4,33.7,美浦手塚,456(+8)
3,1,2,メイショウチタン,牡8,57.0,吉田豊,1:32.8,1/2,16,257.0,35.1,栗東本田,480(-8)
4,4,7,ブレイディヴェーグ,牝5,56.0,ルメー,1:32.8,クビ,1,2.6,33.6,美浦宮田,482(+14)
5,7,14,マテンロウスカイ,セ6,59.0,横山典,1:32.9,1/2,10,39.5,34.4,栗東松永幹,486(+2)
6,8,16,セオ,牡5,57.0,横山和,1:33.1,1.1/4,8,27.6,35.0,栗東上村,486(-8)
7,2,3,シャンパンカラー,牡5,59.0,内田博,1:33.1,1/2,11,80.7,33.9,美浦田中剛,514(+4)
8,8,15,オフトレイル,牡4,58.0,田辺,1:33.2,1/2,9,30.5,33.2,栗東吉村,456(+2)
9,3,6,オールナット,牡4,57.0,北村友,1:33.3,3/4,5,9.2,34.4,栗東高野,532(+6)
10,4,8,ジュンブロッサム,牡6,59.0,戸崎圭,1:33.4,クビ,6,9.6,34.2,栗東友道,478(+6)
11,6,11,ジオグリフ,牡6,59.0,横山武,1:33.4,クビ,7,21.9,33.7,美浦木村,514
12,3,5,コラソンビート,牝4,55.0,津村,1:33.5,クビ,13,102.1,34.1,美浦加藤士,464
12,7,13,ゴートゥファースト,牡5,57.0,池添,1:33.5,クビ,12,86.6,34.8,栗東新谷,476(-10)
14,5,10,ゾンニッヒ,牡7,57.0,浜中,1:33.8,2,14,129.8,34.8,栗東池江,478(-4)
15,1,1,サクラトゥジュール,セ8,58.0,キング,1:34.0,1.1/4,4,9.0,34.8,美浦堀,516(+4)
16,5,9,ラーグルフ,牡6,57.0,三浦,1:34.8,5,15,217.6,35.1,美浦宗像,494(-2)
