馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,プレダトゥール,牡3,酒井,栗東・北出,先行,10.7,4,5,3歳1勝クラス,37.4,456(+4),京都,20,中2週,Y,,3,ディーマジェスティ,タイキシャトル,,
2,1,シュテフィ,牝3,鮫島駿,栗東・牧田,差し,171.4,16,8,3歳1勝クラス,37.7,458(+6),京都,111,中15週,Y,,3,ルヴァンスレーヴ,ルーラーシップ,,
3,2,シオンダンサー,牝3,川田,栗東・斉藤崇,逃げ,3.5,2,1,3歳未勝利,38.1,454(-10),阪神,62,中8週,Y,,3,ナダル,Orb,,
4,2,フェスティヴドレス,牝3,岩田望,栗東・岡田,差し,5.8,3,5,3歳1勝クラス,37.3,458(-6),京都,27,中3週,Y,,3,パイロ,コマンズ,,
5,3,ブライトフレア,牡3,浜中,栗東・佐藤悠,差し,39.3,10,9,,34.6,456(+2),京都,98,中13週,Y,,3,ポエティックフレア,ネオユニヴァース,,B
6,3,フリッシュ,牡3,藤懸,栗東・平田,先行,48.4,11,7,3歳1勝クラス,36.4,486(+2),京都,20,中2週,Y,,3,パイロ,ヘニーヒューズ,,
7,4,ソウルオンファイア,牝3,団野,栗東・野中,逃げ,12.5,6,8,3歳1勝クラス,38.6,486(+2),阪神,90,中12週,Y,,3,パイロ,Invincible Spirit,,
8,4,テーオーナタリー,牝3,吉村,栗東・梅田,差し,68.3,12,6,3歳1勝クラス,36.4,434(0),阪神,34,中4週,Y,,3,テーオーヘリオス,カジノドライヴ,,
9,5,カフジクロミエ,牝3,池添,栗東・中竹,差し,81.5,13,12,3歳1勝クラス,37.3,450(-10),阪神,41,中5週,Y,,3,Omaha Beach,Unbridled's Song,,
10,5,キーンセンス,牡3,北村友,栗東・松永幹,先行,17.0,8,5,3歳1勝クラス,36.2,510(0),京都,14,中1週,Y,,3,Munnings,Big Brown,,
11,6,ジャンヌドゥレーヴ,牝3,中井,栗東・角田,差し,15.9,7,1,3歳未勝利,37.7,440(-2),阪神,84,中11週,Y,,2,ヘニーヒューズ,ハーツクライ,,
12,6,モンスエ,牡3,松山,栗東・高橋一,先行,12.2,5,1,3歳未勝利,37.0,512(+4),阪神,76,中10週,Y,,3,McKinzie,Dubawi,,
13,7,リアルアルバ,牡3,田口,栗東・大橋,,110.7,14,1,3歳未勝利,36.8,472(+8),京都,119,中16週,Y,,3,マテラスカイ,スペシャルウィーク,,
14,7,ツァレヴナ,牝3,戸崎圭,栗東・野中,差し,36.2,9,1,3歳未勝利,36.0,452(-2),京都,27,中3週,Y,,3,フィレンツェファイア,Verrazano,,
15,8,ブロンテス,牡3,,栗東・大根田,差し,3.3,1,6,3歳1勝クラス,36.3,474(-4),京都,20,中2週,Y,,3,ミスチヴィアスアレックス,ストラヴィンスキー,,
16,8,クリノセーラーマン,牡3,高杉,栗東・大橋,逃げ,121.1,15,8,3歳1勝クラス,38.4,482(+6),京都,27,中3週,Y,,2,シャンハイボビー,ダンスインザダーク,,
