馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サイモンオリーブ,牝5,三浦,栗東・梅田,先行,16.1,8,3,4歳以上1勝クラス,38.2,466(-6),阪神,15,中1週,Y,,2,ダイワメジャー,Distorted Humor,,
2,1,ルミナスフラックス,セ6,鷲頭,美浦・堀内,差し,185.7,15,13,4歳以上1勝クラス,37.6,478(-6),新潟,329,中46週,Y,Y,3,ドレフォン,ダイワメジャー,,
3,2,グッドヴァイブス,牡4,佐々木,美浦・高柳瑞,差し,4.4,2,4,4歳以上1勝クラス,36.1,486(+6),小倉,56,中7週,Y,,3,シュヴァルグラン,Stormy Atlantic,,B
4,2,レグザゴン,牝4,斎藤,美浦・斎藤誠,先行,52.8,10,13,4歳以上1勝クラス,38.8,450(-2),京都,71,中9週,Y,,3,アドマイヤムーン,ヘクタープロテクター,,B
5,3,ケイエイト,牡5,柴田裕,栗東・羽月,差し,21.8,9,11,4歳以上1勝クラス,36.2,476(+4),中京,91,中12週,Y,,3,ルーラーシップ,サクラバクシンオー,,B
6,3,ホーリーブライト,牝4,石田,美浦・竹内,先行,10.1,5,13,4歳以上1勝クラス,39.7,454(0),中山,78,中10週,Y,,3,マクフィ,ディープブリランテ,,
7,4,ミッキースピナッチ,牡5,高杉,栗東・東田,,4.8,3,3,4歳以上1勝クラス,36.0,510(-4),小倉,43,中5週,Y,,3,ミッキーアイル,クロフネ,,
8,4,ダイチラファール,牡6,小林美,美浦・粕谷,差し,15.1,6,5,4歳以上1勝クラス,36.3,458(-6),中京,85,中11週,Y,,3,ホッコータルマエ,ネオユニヴァース,,B
9,5,ユニヴェールアン,牝4,杉原,美浦・中川,差し,170.3,14,16,4歳以上1勝クラス,35.9,480(-2),小倉,63,中8週,Y,,2,サトノダイヤモンド,ロードカナロア,,
10,5,ブリングライト,牡5,菊沢,美浦・土田,差し,254.6,16,,,0.0,474(+2),東京,294,中41週,Y,Y,3,バトルプラン,キングカメハメハ,,
11,6,マサノヒーロー,牡4,荻野琢,美浦・大竹,先行,15.2,7,12,4歳以上1勝クラス,39.5,476(+2),中山,78,中10週,Y,,3,マインドユアビスケッツ,ゴールドヘイロー,,
12,6,プレアデスグループ,牝4,丹内,栗東・吉岡,差し,7.8,4,,,0.0,442(0),小倉,50,中6週,Y,,3,サトノアラジン,マジェスティックウォリアー,,
13,7,ニシノクラウン,セ4,横山琉,美浦・相沢,,54.1,11,15,4歳以上1勝クラス,36.3,468(-12),小倉,63,中8週,Y,,3,リーチザクラウン,オルフェーヴル,,
14,7,カフジヴィオレッタ,牝7,菱田,栗東・森田,差し,161.4,13,7,4歳以上1勝クラス,36.3,496(+6),小倉,77,中10週,Y,,3,ブラックタイド,Oasis Dream,,
15,8,エコロブレス,牡4,角田和,栗東・笹田,逃げ,75.9,12,10,C1,37.1,474(-1),園田,130,中18週,,,0,パドトロワ,キンシャサノキセキ,,
16,8,ヨドノゴールド,牡7,丸山,栗東・西園翔,先行,3.5,1,6,4歳以上1勝クラス,36.1,470(-4),中京,91,中12週,Y,,3,サウスヴィグラス,ステイゴールド,,
