券種,組み合わせ,配当,人気
単勝,3,1530,7
複勝,3,430,5
複勝,11,1030,12
複勝,9,570,9
枠連,2-6,9930,27
馬連,3-11,25100,61
ワイド,3-11,5020,59
ワイド,3-9,2870,35
ワイド,9-11,6030,62
馬単,3-11,49410,119
3連複,3-9-11,109690,240
3連単,3-11-9,810010,449
