コーナー,通過順
1コーナー,"4,11(2,13)(1,9,15)-(10,8)12,5,6,7,14-3"
2コーナー,"4,11(2,13)(1,9)15,10,8(5,12)-6,7,14-3"
3コーナー,"4,11(2,13)(1,9,15)(10,8,12)-(5,7)(6,14)-3"
4コーナー,"4,11(2,13)(9,10)(1,15,12)(5,8)(6,7,14)-3"
