馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベラジオオペラ,牡5,横山和,栗東・上村,先行,4.0,1,1,,34.1,510(+2),阪神,70,中9週,Y,,3,ロードカナロア,ハービンジャー,
2,1,ドゥレッツァ,牡5,横山武,美浦・尾関,先行,6.7,4,3,,,,メイダン,71,中9週,,,1,ドゥラメンテ,More Than Ready,
3,2,ローシャムパーク,牡6,,美浦・田中博,差し,28.0,9,6,,,,ランドウィック,64,中8週,,,1,ハービンジャー,キングカメハメハ,
4,2,プラダリア,牡6,高杉,栗東・池添,差し,109.2,15,10,,38.6,470(-6),京都,42,中5週,Y,,2,ディープインパクト,クロフネ,
5,3,チャックネイト B,セ7,レーン,美浦・堀,差し,104.2,14,2,,36.5,484(-10),中山,78,中10週,Y,,3,ハーツクライ,Dynaformer,
6,3,ボルドグフーシュ,牡6,内田博,栗東・宮本,差し,57.5,12,8,,34.0,504(-6),阪神,70,中9週,Y,,3,スクリーンヒーロー,Layman,
7,4,ジャスティンパレス B,牡6,ディー,栗東・杉山晴,差し,31.5,10,6,,36.6,470(-4),京都,42,中5週,Y,,3,ディープインパクト,Royal Anthem,
8,4,シュヴァリエローズ,牡7,北村友,栗東・清水久,差し,253.9,17,7,,36.9,466(-2),京都,42,中5週,Y,,3,ディープインパクト,Sevres Rose,
9,5,ヨーホーレイク,牡7,岩田望,栗東・友道,差し,8.8,5,3,,33.5,526(0),阪神,70,中9週,Y,,3,ディープインパクト,フレンチデピュティ,
10,5,リビアングラス,牡5,坂井,栗東・矢作,,87.3,13,4,,37.2,500(+6),中山,78,中10週,Y,,3,キズナ,Curlin,
11,6,ソールオリエンス,牡5,松山,美浦・手塚久,差し,18.6,8,10,,33.5,468(+2),阪神,70,中9週,Y,,3,キタサンブラック,Motivator,
12,6,メイショウタバル,牡4,武豊,栗東・石橋,,11.4,7,5,,,,メイダン,71,中9週,,,2,ゴールドシップ,フレンチデピュティ,
13,7,アーバンシック,牡4,ルメー,美浦・武井,差し,10.6,6,3,,36.6,512(-2),中山,78,中10週,Y,,3,スワーヴリチャード,ハービンジャー,
14,7,ジューンテイク,牡4,藤岡佑,栗東・武英,,210.3,16,16,,36.5,492(+4),東京,36,中4週,Y,,3,キズナ,シンボリクリスエス,
15,8,ロードデルレイ,牡5,川田,栗東・中内田,差し,6.2,3,2,,33.8,492(+6),阪神,70,中9週,Y,,3,ロードカナロア,ハーツクライ,
16,8,ショウナンラプンタ,牡4,,栗東・高野,差し,55.1,11,3,,36.0,544(+2),京都,42,中5週,Y,,3,キズナ,Zensational,
17,8,レガレイラ,牝4,戸崎圭,美浦・木村,差し,4.9,2,1,,34.9,478(+10),中山,175,中24週,Y,,3,スワーヴリチャード,ハービンジャー,
