コーナー,通過順
1コーナー,"8(1,7)(2,3)(4,5)10,9,11-6"
2コーナー,"8(1,7)3,2,5(4,10)(9,11)6"
3コーナー,"8-(1,7,3)10(9,2)(5,11)4,6"
4コーナー,"8,1-(7,3)(9,10)(4,11)(2,6)5"
