券種,組み合わせ,配当,人気
単勝,11,180,1
複勝,11,110,1
複勝,4,130,2
複勝,1,240,6
枠連,4-8,280,1
馬連,4-11,310,1
ワイド,4-11,170,1
ワイド,1-11,450,6
ワイド,1-4,590,8
馬単,11-4,520,1
3連複,1-4-11,1180,3
3連単,11-4-1,3060,4
