馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミッキーマーメイド,牝2,川田,栗東・福永,,4.4,3,,,,460(0),,,,,,,エピファネイア,Galileo,,
2,2,サラサチャーミング,牝2,松若,栗東・高柳大,,29.2,7,,,,406(0),,,,,,,エピファネイア,ディープインパクト,,
3,3,ガルディエンヌ,牝2,坂井,栗東・高橋亮,,10.5,4,,,,460(0),,,,,,,ドレフォン,ディープインパクト,,
4,4,ムルーデ,牝2,Ｍデム,栗東・藤野,,52.9,8,,,,440(0),,,,,,,フィレンツェファイア,キングカメハメハ,,
5,5,ソルパッサーレ,牝2,小沢,栗東・四位,,3.7,2,,,,450(0),,,,,,,キズナ,Footstepsinthesand,,
6,5,ファインブルー,牝2,和田竜,栗東・藤野,,156.4,11,,,,422(0),,,,,,,ミッキーグローリー,グラスワンダー,,
7,6,ティアーズクィーン,牝2,藤懸,栗東・平田,,76.7,10,,,,426(0),,,,,,,リアルスティール,ヴィクトワールピサ,,
8,6,レステダンルヴァン,牝2,高杉,栗東・藤岡,,11.6,5,,,,476(0),,,,,,,キズナ,Galileo,,
9,7,ヒメヒオウギ,牝2,,栗東・中竹,,20.0,6,,,,396(0),,,,,,,コントレイル,ステイゴールド,,
10,7,シークレット,牝2,団野,栗東・西村,,69.7,9,,,,486(0),,,,,,,モーリス,ダイワメジャー,,
11,8,クールフラン,牝2,松山,栗東・池添,,2.2,1,,,,478(0),,,,,,,Frankel,The Wow Signal,,
12,8,ナムラオリガミ,牝2,小崎,栗東・高橋一,,203.5,12,,,,440(0),,,,,,,アルアイン,ヨハネスブルグ,,
