着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,サクセスシュート,牡4,56.0,田辺,2:23.3,,3,5.9,33.5,美浦久保田,486(+4)
2,4,7,シュトルーヴェ,牡4,57.0,内田博,2:23.3,ハナ,5,10.4,33.7,美浦堀,486(+4)
3,8,17,ワープスピード,牡4,55.0,三浦,2:23.3,クビ,6,14.3,35.3,美浦高木,502(0)
4,8,16,キングズパレス,牡4,57.0,松岡,2:23.5,1.1/4,1,2.4,34.1,美浦戸田,498(-4)
5,7,14,ワイドエンペラー,牡5,57.0,ルメー,2:24.1,3.1/2,2,4.4,34.9,栗東藤岡,500(+2)
6,6,11,タイムオブフライト,牡4,57.0,大野,2:24.2,クビ,8,29.4,34.6,栗東辻野,432(-2)
7,2,4,ヒシゲッコウ,セ7,55.0,レーン,2:24.2,アタマ,4,8.7,35.0,美浦堀,460(-6)
8,5,9,サンセットクラウド,牡4,56.0,戸崎圭,2:24.2,クビ,7,25.0,34.8,栗東矢作,452(-10)
9,7,15,マイネルミュトス,牡7,54.0,柴田大,2:24.3,3/4,18,370.9,35.6,美浦鹿戸,482(+4)
10,4,8,ロードプレジール,牡5,56.0,永野,2:24.5,1.1/4,9,46.8,34.7,栗東中内田,490(-4)
11,3,5,ダノングロワール,牡6,56.0,北村宏,2:24.5,アタマ,11,73.1,35.6,美浦国枝,500(+2)
12,1,2,アイブランコ,牡6,54.0,柴田善,2:24.6,1/2,14,137.1,34.8,美浦中野,518(0)
13,3,6,タイセイシリウス,セ6,53.0,吉田豊,2:24.7,1/2,15,221.4,36.2,栗東高野,482(-14)
14,5,10,フォルテデイマルミ,牡5,55.0,菅原明,2:24.7,ハナ,12,79.5,35.1,栗東須貝,500(+2)
15,1,1,エドノフェリーチェ,牝6,54.0,Mデム,2:24.9,1,13,95.7,34.6,美浦相沢,454(-6)
16,8,18,サザンナイツ,セ5,55.0,津村,2:25.2,2,10,48.0,37.7,美浦林,446(-2)
17,2,3,ジャンカズマ,牡5,55.0,木幡巧,2:25.4,1.1/4,16,250.2,35.9,栗東小栗,480(-4)
18,6,12,ジロー,牡6,54.0,菊沢,2:25.7,2,17,352.3,36.5,栗東岡田,474(-8)
