着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,ホウオウシェリー,牝5,56.0,坂井,1:20.1,,2,4.2,33.8,美浦池上,462(+12)
2,6,7,ラパンチュール,牝4,56.0,田辺,1:20.4,1.1/2,3,6.0,33.5,美浦蛯名正,458(+4)
3,6,8,レイククレセント,牝5,56.0,北村友,1:20.5,3/4,4,6.8,33.9,美浦大竹,428(+12)
4,5,6,ナルキッソス,牡3,55.0,コレッ,1:20.6,1,1,2.3,33.8,栗東吉岡,492(+8)
5,2,2,コンテネレッツア,牝5,56.0,杉原,1:20.8,1.1/4,8,29.9,33.7,美浦宮田,484(0)
6,8,11,パワースナッチ,牡4,58.0,津村,1:20.9,クビ,5,8.7,34.4,美浦武市,462(+8)
7,1,1,ケイケイ,セ5,58.0,原,1:21.2,2,6,15.8,33.7,美浦杉浦,468(0)
8,5,5,シルバーレイン,牡4,58.0,大野,1:21.3,クビ,7,29.7,34.0,美浦古賀大,474(+2)
9,7,9,ユキノエミリオ,牡4,58.0,木幡初,1:21.7,2.1/2,10,79.0,34.4,美浦竹内,440(-12)
10,3,3,マンウォル,牝5,56.0,菊沢,1:21.8,クビ,9,73.9,34.8,美浦菊沢,430(-4)
11,4,4,ジオパーククラウン,牡6,58.0,丸田,1:21.8,ハナ,12,304.1,33.9,美浦清水英,456(+2)
12,7,10,ジッピーレーサー,セ9,58.0,石神道,1:21.9,1,11,223.0,35.0,美浦天間,482(-14)
