コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*3,13)(1,4,5)(12,15)7(6,10)9(2,14)8,11"
4コーナー,"3,13(1,4)(7,12,5)(6,10,15)9(2,14)8-11"
