券種,組み合わせ,配当,人気
単勝,5,380,2
複勝,5,150,2
複勝,7,390,7
複勝,8,130,1
馬連,5-7,3620,15
ワイド,5-7,1030,14
ワイド,5-8,230,1
ワイド,7-8,910,13
馬単,5-7,6870,25
3連複,5-7-8,3070,14
3連単,5-7-8,21660,92
