馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サンネリネ,牝3,古川吉,栗東・畑端,先行,15.6,6,2,3歳未勝利,39.6,452(-8),札幌,20,中2週,Y,,3,メイショウボーラー,パイロ,,
2,2,タウンホール,牝3,佐々木,美浦・和田勇,差し,37.4,8,5,3歳未勝利,37.0,476(-6),福島,20,中2週,Y,,3,ハービンジャー,アドマイヤムーン,,
3,3,イングリッドローズ,牝3,古川奈,美浦・加藤士,差し,97.8,10,12,3歳未勝利,35.5,410(0),函館,28,中3週,Y,,3,ドレフォン,ディープインパクト,,B
4,3,ヴァンショー,牝3,長浜,美浦・手塚,,61.6,9,14,3歳未勝利,41.8,478(+2),札幌,14,中1週,Y,,3,キズナ,Monsun,,B
5,4,デイムサンライズ,牝3,高杉,栗東・牧浦,先行,2.7,2,2,3歳未勝利,38.3,440(0),小倉,20,中2週,Y,,3,シニスターミニスター,ブライアンズタイム,,
6,4,オテンバムスメ,牝3,小林勝,栗東・北出,差し,2.6,1,2,3歳未勝利,38.1,442(0),札幌,14,中1週,Y,,3,セレスハント,ルーラーシップ,,
7,5,ルミナスビューティ,牝3,小林凌,美浦・粕谷,差し,273.7,14,12,3歳未勝利,42.4,444(0),札幌,20,中2週,Y,,3,ドゥラメンテ,バゴ,,
8,5,オンザジュピター,牝3,亀田,美浦・大和田,差し,227.0,12,8,3歳未勝利,40.4,460(+2),札幌,20,中2週,Y,,3,リアルインパクト,メイショウサムソン,,
9,6,メイショウコオロギ,牝3,大野,美浦・和田勇,差し,28.5,7,5,3歳未勝利,39.3,432(+4),札幌,20,中2週,Y,,3,ロジャーバローズ,メイショウボーラー,,B
10,6,リート,牝3,川端,栗東・高橋一,差し,266.7,13,14,3歳未勝利,37.0,448(-2),函館,63,中8週,Y,,3,サトノクラウン,ディープインパクト,,
11,7,ミスティッククイン,牝3,鮫島駿,栗東・野中,先行,8.3,3,3,3歳未勝利,39.5,488(+6),京都,104,中14週,Y,,3,ドゥラメンテ,Darshaan,,
12,7,ダズリングティアラ,牝3,荻野琢,美浦・西田,先行,166.2,11,11,3歳未勝利,38.0,434(-2),東京,48,中6週,Y,,3,モーリス,ディープインパクト,,
13,8,セージグリーン,牝3,丹内,美浦・菊川,先行,8.3,4,10,3歳未勝利,41.3,480(+4),福島,42,中5週,Y,,3,ディーマジェスティ,クロフネ,,
14,8,イッツナッシング,牝3,横山武,美浦・水野,先行,10.7,5,3,3歳未勝利,39.7,428(-4),札幌,20,中2週,Y,,3,エスケンデレヤ,ワイルドラッシュ,,B
