券種,組み合わせ,配当,人気
単勝,7,380,2
複勝,7,220,2
複勝,4,240,3
複勝,3,860,7
馬連,4-7,940,4
ワイド,4-7,320,3
ワイド,3-7,1780,18
ワイド,3-4,920,11
馬単,7-4,1880,7
3連複,3-4-7,4990,16
3連単,7-4-3,22560,65
