着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,モナルヒ,牡4,58.0,戸崎圭,1:24.0,,5,13.4,35.6,栗東小崎,462(+2)
2,4,7,ゼットノヴァ,牡4,58.0,津村,1:24.1,1/2,1,2.8,36.2,栗東吉田,440(-4)
3,6,11,ギョウネン,牝3,53.0,木幡初,1:24.1,ハナ,2,3.7,35.9,美浦竹内,428(-2)
4,1,2,フィールザワールド,牡5,58.0,ルメー,1:24.4,1.3/4,3,5.6,35.9,美浦岩戸,478(-4)
5,3,6,タイキドミニオン,牡5,58.0,三浦,1:24.4,ハナ,10,29.0,35.7,栗東高野,526(+14)
6,7,14,ゲンパチマイティー,牡6,58.0,松岡,1:24.5,1/2,11,110.2,36.8,栗東牧浦,518(0)
7,2,3,オレデイイノカ,牡5,58.0,内田博,1:24.6,1/2,7,18.8,36.5,美浦古賀,500(+2)
8,1,1,コスモルーテウス,牡4,58.0,柴田大,1:24.8,3/4,13,113.2,36.5,美浦伊藤大,464(0)
9,8,16,ウーゴ,牡6,58.0,菅原明,1:24.9,3/4,8,21.9,36.1,栗東高橋亮,500(+6)
10,2,4,ヒロノゴウカイ,牡4,58.0,秋山稔,1:25.2,1.3/4,9,27.3,37.2,美浦蛯名利,492(-4)
11,7,13,カンピオーネ,牡4,58.0,田辺,1:25.4,1.1/4,4,8.3,36.6,美浦栗田,520(+2)
12,5,10,バーンパッション,牡6,58.0,木幡巧,1:25.7,2,14,245.5,36.7,美浦中川,476(-4)
13,4,8,ナツイチバン,牝4,56.0,武士沢,1:26.1,2.1/2,12,111.8,37.4,美浦村田,460(0)
14,8,15,ベルウッドブラボー,牡4,58.0,Mデム,1:27.2,7,6,18.3,40.1,美浦和田雄,456(-4)
15,3,5,サクセスリボーン,牡6,58.0,永野,1:27.7,3,16,384.9,39.4,栗東北出,498(-14)
16,5,9,グランツ,牝4,56.0,丸山,1:30.5,大,15,328.2,42.8,美浦土田,494(-7)
