コーナー,通過順
1コーナー,"(*8,12)5,9-6,13,7,1-(2,10)4-11-3"
2コーナー,"(*8,12)5-9-6(13,7)1-(2,10)4-11-3"
3コーナー,"(*8,12)(5,6)9(1,7)13,4(10,2)-11-3"
4コーナー,"(8,*12)(9,6)(5,7)1,4(13,10,2)-11-3"
