馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リオンエトワール,セ5,大江圭,美浦・堀内,先行,15.2,5,3,障害3歳以上未勝利,13.3,438(-2),福島,27,中3週,Y,,3,ルーラーシップ,ディープインパクト,,
2,2,イーサンバーニング,牡6,小野寺,栗東・藤野,差し,57.8,8,10,障害3歳以上未勝利,13.8,526(0),中山,77,中10週,Y,,3,ホッコータルマエ,カリズマティック,,
3,3,メイショウコガシラ,牡5,森一,栗東・本田,差し,19.1,6,4,障害3歳以上未勝利,13.3,504(+4),福島,27,中3週,Y,,3,メイショウボーラー,Elusive Quality,,
4,4,ファベル,牡6,小牧加,栗東・小林,差し,3.0,1,3,障害3歳以上未勝利,13.8,446(+4),東京,69,中9週,Y,,3,ディープインパクト,Mizzen Mast,,
5,5,コレクテイニア,牡5,草野,美浦・戸田,先行,4.7,3,3,障害3歳以上未勝利,13.2,470(0),福島,27,中3週,Y,,3,Collected,Kitten's Joy,,
6,5,ノーダブルディップ,牡7,上野,美浦・古賀,差し,77.7,9,10,障害3歳以上未勝利,14.2,538(-8),福島,34,中4週,Y,,3,リーチザクラウン,アグネスワールド,,
7,6,オリンポスカズマ,牡5,黒岩,栗東・平田,差し,205.0,12,12,4歳以上1勝クラス,39.4,538(+28),中京,336,中47週,Y,Y,3,ヴィクトワールピサ,アッミラーレ,,
8,6,レッドファーロ,牡6,西谷誠,栗東・松永幹,,3.2,2,2,障害3歳以上未勝利,13.8,528(0),京都,13,中1週,Y,,3,ハーツクライ,Orpen,,B
9,7,ハイウェイスター,牝4,中村,栗東・宮本,差し,5.3,4,2,障害3歳以上未勝利,13.2,498(+8),福島,19,中2週,Y,,3,アメリカンペイトリオット,Distorted Humor,,
10,7,アメリカンエール,セ7,小坂,栗東・東田,差し,116.3,10,7,障害3歳以上未勝利,14.6,508(+8),阪神,89,中12週,Y,,3,Tapit,Broken Vow,,
11,8,ビッグショータイム,牡4,石神深,美浦・土田,追込,144.8,11,16,,37.1,498(+10),東京,196,中27週,Y,Y,2,ワールドエース,キングカメハメハ,,
12,8,ロードリベラシオン,牡3,坂口,美浦・尾形,,21.1,7,6,,35.8,502(+4),中山,98,中13週,Y,,3,ダノンバラード,エンパイアメーカー,,
