券種,組み合わせ,配当,人気
単勝,4,660,3
複勝,4,220,3
複勝,10,170,2
複勝,12,500,6
枠連,4-7,340,1
馬連,4-10,1300,4
ワイド,4-10,660,5
ワイド,4-12,2110,22
ワイド,10-12,1340,13
馬単,4-10,2740,9
3連複,4-10-12,9000,30
3連単,4-10-12,39610,116
