馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ナイママ B,牡8,亀田,美浦・武藤,差し,200.2,16,15,,35.6,488(+2),福島,77,中10週,Y,,3,ダノンバラード,ジャングルポケット,
2,1,リューベック,牡5,荻野琢,栗東・須貝,先行,56.4,12,10,,35.0,498(-6),京都,50,中6週,Y,,3,ハービンジャー,スペシャルウィーク,
3,2,サンストックトン,牡5,横山武,美浦・鹿戸,差し,5.7,3,6,,34.9,472(-2),福島,77,中10週,Y,,3,ワールドエース,キングカメハメハ,
4,2,エミュー,牝4,藤岡佑,美浦・和田郎,差し,27.7,10,9,,34.5,430(+2),福島,71,中9週,Y,,3,ハービンジャー,スペシャルウィーク,
5,3,サトノエルドール B,牡8,大野,美浦・国枝,差し,94.5,13,7,,34.5,482(0),阪神,119,中16週,Y,,3,ディープインパクト,ファスリエフ,
6,3,ラリュエル,牝5,高杉,栗東・矢作,逃げ,32.2,11,10,,36.1,428(+10),福島,71,中9週,Y,,3,ディープインパクト,キングカメハメハ,
7,4,ショウナンマグマ,牡5,永野,美浦・尾関,,15.4,6,6,,33.9,516(+4),京都,50,中6週,Y,,3,ザファクター,ステイゴールド,
8,4,フォワードアゲン,セ7,,美浦・加藤和,差し,135.8,15,10,,34.4,444(+6),京都,29,中3週,Y,,3,ローズキングダム,グラスワンダー,
9,5,ホウオウビスケッツ,牡4,岩田康,美浦・奥村武,先行,4.0,2,3,,35.6,510(-6),中山,112,中15週,Y,,3,マインドユアビスケッツ,ルーラーシップ,
10,5,グリューネグリーン,牡4,浜中,美浦・相沢,差し,18.9,7,7,,33.6,502(+2),東京,43,中5週,Y,,3,ラブリーデイ,スペシャルウィーク,
11,6,ワールドリバイバル,牡6,鮫島駿,栗東・牧田,先行,21.0,9,15,,40.1,510(-6),京都,57,中7週,Y,,3,エピファネイア,アグネスタキオン,
12,6,デビットバローズ,牡5,武豊,栗東・上村,先行,3.7,1,4,,34.3,518(0),新潟,56,中7週,Y,,3,ロードカナロア,サンデーサイレンス,
13,7,モントライゼ,牡6,古川吉,栗東・松永幹,差し,107.6,14,6,,35.2,520(+2),新潟,63,中8週,Y,,3,ダイワメジャー,Nayef,
14,7,オニャンコポン,牡5,菱田,美浦・小島,差し,6.5,4,2,,34.0,488(+6),東京,43,中5週,Y,,3,エイシンフラッシュ,ヴィクトワールピサ,
15,8,アケルナルスター,牡5,丹内,美浦・清水英,追込,13.2,5,14,,35.8,472(-2),中山,211,中29週,Y,Y,3,トーセンラー,タイキシャトル,
16,8,ショウナンバシット B,牡4,佐々木,栗東・須貝,先行,21.0,8,4,,34.4,500(+6),東京,57,中7週,Y,,3,シルバーステート,Medaglia d'Oro,
