着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,トゥードジボン,牡5,57.0,松山,1:31.5,,4,7.2,33.5,栗東四位,486(-2)
2,7,14,ディオ,牡5,58.0,Mデム,1:31.8,1.1/2,3,5.6,33.4,栗東辻野,494(-2)
3,8,15,アナゴサン,牡6,57.0,松若,1:31.8,クビ,10,28.6,33.6,栗東牧田,474(0)
4,5,9,ノーブルロジャー,牡3,54.0,坂井,1:31.8,ハナ,1,3.4,33.2,栗東吉岡,488(+6)
5,2,4,メイショウシンタケ,牡6,58.0,西村淳,1:31.9,クビ,9,24.6,32.8,栗東千田,484(-2)
6,4,8,ラインベック,セ7,58.0,荻野極,1:32.0,1,11,52.3,33.6,栗東友道,488(+4)
7,3,6,トランキリテ,牡5,57.0,川田,1:32.0,ハナ,5,8.0,33.4,栗東松永幹,474(+4)
8,6,11,アスクコンナモンダ,牡5,57.0,岩田望,1:32.1,1,2,4.5,33.3,栗東中内田,458(+8)
9,4,7,エスコーラ,牡6,57.0,幸,1:32.2,クビ,7,16.2,33.4,栗東中内田,520(0)
10,2,3,フリームファクシ,牡4,58.0,角田和,1:32.3,1/2,6,15.7,33.7,栗東須貝,518(+2)
11,7,13,モズゴールドバレル,牝5,55.0,田口,1:32.3,ハナ,8,22.8,34.0,栗東藤岡,466(+12)
12,6,12,ビーアストニッシド,牡5,58.0,和田竜,1:32.3,アタマ,12,70.8,33.5,栗東小崎,484(+4)
13,8,16,グラティアス,牡6,57.0,団野,1:32.3,クビ,13,71.2,33.7,栗東安田,496(-2)
14,1,1,リプレーザ,牡6,57.0,国分優,1:32.6,1.3/4,16,320.1,33.7,栗東大根田,506(+4)
15,5,10,ケイアイシェルビー,牡6,57.0,藤懸,1:33.1,2.1/2,14,216.7,33.8,栗東平田,476(+6)
16,3,5,ホウオウノーサイド,牡5,57.0,永島,1:33.1,クビ,15,299.2,33.4,美浦斎藤誠,486(-6)
