券種,組み合わせ,配当,人気
単勝,2,220,1
複勝,2,140,1
複勝,6,350,7
複勝,3,350,6
枠連,1-3,910,3
馬連,2-6,1240,4
ワイド,2-6,630,6
ワイド,2-3,560,4
ワイド,3-6,1670,22
馬単,2-6,1830,4
3連複,2-3-6,3210,9
3連単,2-6-3,11610,25
