コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*8,17)(4,16)14(10,12)7(2,11,18)-3,9,5-13,15,61"
4コーナー,"8(4,16)-(10,17,14)12,11-18-7(2,5,3)9-13,6-151"
