馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スミッコディスコ,牡2,横山和,美浦・鈴木慎,,9.8,4,,,,438(0),,,,,,,ダノンプレミアム,Into Mischief,,
2,2,スピネルテソーロ,牝2,佐々木,美浦・栗田,,14.1,6,,,,460(0),,,,,,,スワーヴリチャード,シャンハイボビー,,
3,3,マジッククッキー,牡2,横山武,美浦・加藤士,,33.6,8,,,,474(0),,,,,,,マインドユアビスケッツ,バトルプラン,,
4,4,ヨッシーリオ,牡2,森田,栗東・北出,,33.4,7,,,,446(0),,,,,,,フィエールマン,ロードカナロア,,
5,5,タヤスロレンヌ,牝2,丹内,美浦・岩戸,,2.3,1,,,,456(0),,,,,,,タワーオブロンドン,ディープブリランテ,,
6,5,スカイピア,牝2,三浦,栗東・前川,,12.8,5,,,,432(0),,,,,,,Palace Pier,Dubawi,,
7,6,クレインヴォイス,牡2,木幡巧,美浦・相沢,,86.0,11,,,,444(0),,,,,,,イスラボニータ,クロフネ,,
8,6,ビップレオン,牡2,鮫島駿,美浦・田島,,59.1,9,,,,472(0),,,,,,,サンダースノー,ダンスインザダーク,,
9,7,ライフイズ,牝2,和田陽,美浦・鈴木慎,,107.4,12,,,,410(0),,,,,,,ガルボ,サウスヴィグラス,,
10,7,セイウンダイフク,牡2,武豊,栗東・宮本,,4.0,2,,,,434(0),,,,,,,サンダースノー,スペシャルウィーク,,
11,8,エスカレイト,牝2,小林美,栗東・小栗,,4.5,3,,,,436(0),,,,,,,ロードカナロア,Tapit,,
12,8,ストームサンダー,牡2,岩田康,栗東・安達,,59.6,10,,,,452(0),,,,,,,ヘンリーバローズ,キングカメハメハ,,
