馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ニホンピロオーセン,牡4,田口,栗東・大橋,差し,76.7,9,5,,38.9,500(+2),京都,21,中2週,Y,,3,ニホンピロアワーズ,コマンダーインチーフ,
2,2,ワセダタンク,牡4,松山,栗東・橋口,先行,4.1,2,6,4歳以上2勝クラス,36.5,508(-8),阪神,63,中8週,Y,,3,シニスターミニスター,ファルブラヴ,
3,3,ミセスバローズ,牝5,松若,栗東・上村,差し,8.3,4,7,4歳以上2勝クラス,37.3,434(+14),阪神,97,中13週,Y,,3,モーリス,ゼンノロブロイ,
4,4,モズブーナー B,牝4,国分優,栗東・音無,先行,29.0,8,10,,40.4,494(+4),京都,21,中2週,Y,,2,ストリートセンス,First Samurai,
5,5,ケイアイメビウス B,牡4,中井,栗東・村山,逃げ,9.5,7,4,,39.0,512(+2),京都,21,中2週,Y,,2,マジェスティックウォリアー,サンダーガルチ,
6,5,メタモルフォーゼ,牝6,,栗東・渡辺,差し,9.1,6,7,,38.8,466(0),京都,21,中2週,Y,,3,キンシャサノキセキ,アフリート,
7,6,アウグスト B,牡4,団野,美浦・斎藤誠,,3.7,1,1,4歳以上1勝クラス,37.8,506(-6),東京,14,中1週,Y,,3,ザファクター,ゼンノロブロイ,
8,6,サウザンドスマイル,牝6,太宰,栗東・河内,差し,94.6,12,9,4歳以上2勝クラス,37.7,486(+2),京都,34,中4週,Y,,3,キズナ,クロフネ,
9,7,アドバンスドリーム,牡4,岩田望,栗東・森秀,差し,84.3,10,1,メイスター,40.8,510(-2),川崎,24,中2週,,,1,Speightstown,Malibu Moon,
10,7,サンデーミラージュ B,セ6,水口,栗東・宮本,先行,86.4,11,9,,38.6,482(0),京都,21,中2週,Y,,3,ディープインパクト,Theatrical,
11,8,タガノペカ,牝5,国分恭,栗東・西園翔,先行,8.9,5,6,,37.5,514(+6),中京,76,中10週,Y,,3,オルフェーヴル,タニノギムレット,
12,8,マルカアトラス,牡4,和田竜,栗東・松永昌,逃げ,4.6,3,11,,40.1,490(-18),京都,21,中2週,Y,,3,シニスターミニスター,マンハッタンカフェ,
