券種,組み合わせ,配当,人気
単勝,5,3340,11
複勝,5,940,11
複勝,14,560,6
複勝,4,1500,13
枠連,3-7,2170,6
馬連,5-14,16720,40
ワイド,5-14,5750,48
ワイド,4-5,13840,86
ワイド,4-14,12120,81
馬単,5-14,47490,97
3連複,4-5-14,278260,341
3連単,5-14-4,1304170,748
