券種,組み合わせ,配当,人気
単勝,11,320,1
複勝,11,190,3
複勝,5,290,5
複勝,8,210,4
枠連,5-8,2020,7
馬連,5-11,2460,10
ワイド,5-11,830,10
ワイド,8-11,430,4
ワイド,5-8,950,15
馬単,11-5,3670,16
3連複,5-8-11,4020,15
3連単,11-5-8,17650,65
