券種,組み合わせ,配当,人気
単勝,12,750,3
複勝,12,240,3
複勝,9,400,7
複勝,3,350,5
枠連,6-8,3770,18
馬連,9-12,4890,20
ワイド,9-12,1310,17
ワイド,3-12,1330,18
ワイド,3-9,2360,30
馬単,12-9,9380,36
3連複,3-9-12,16020,61
3連単,12-9-3,91680,325
