馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タガノクリステル B,牝5,和田竜,栗東・長谷川,先行,29.4,7,6,,37.6,488(-6),阪神,64,中8週,Y,,3,ドレフォン,アグネスタキオン,
2,1,サンライズフレイム,牡4,藤岡佑,栗東・石坂,差し,2.4,1,1,,35.8,506(-2),阪神,43,中5週,Y,,3,ドレフォン,アフリート,
3,2,ジャスパープリンス,牡9,川須,栗東・森秀,先行,275.2,16,13,,37.9,510(+8),京都,22,中2週,Y,,3,Violence,Bernardini,
4,2,サンライズアムール,牡5,坂井,栗東・小林,先行,8.2,4,8,,36.7,518(+2),京都,22,中2週,Y,,3,モーリス,タイキシャトル,
5,3,サヴァ,牡6,松若,栗東・上村,差し,30.9,8,5,,37.2,538(0),阪神,28,中3週,Y,,3,アイルハヴアナザー,ブライアンズタイム,
6,3,デンコウリジエール,牡7,浜中,栗東・荒川,差し,224.1,15,11,,37.3,478(0),東京,22,中2週,Y,,2,メイショウボーラー,スペシャルウィーク,
7,4,ペースセッティング,牡4,団野,栗東・安田,先行,4.3,2,3,,37.4,492(-6),福島,36,中4週,Y,,3,Showcasing,Fast Company,
8,4,アイオライト,牡7,菱田,美浦・武藤,差し,54.5,11,15,,38.7,484(-8),阪神,64,中8週,Y,,3,ローレルゲレイロ,オペラハウス,
9,5,メイショウダジン,牡7,小沢,栗東・渡辺,差し,179.4,14,12,,38.1,476(-6),阪神,136,中18週,Y,,3,トランセンド,アドマイヤマックス,
10,5,メイショウテンスイ,牡7,古川吉,栗東・河内,,175.5,13,10,,35.8,530(-2),京都,22,中2週,Y,,3,ダンカーク,ゼンノロブロイ,
11,6,ロードアウォード,セ4,,栗東・吉岡,先行,5.6,3,1,,36.3,458(-4),阪神,56,中7週,Y,,3,ロードカナロア,Dubawi,
12,6,エルバリオ B,牡5,斎藤,栗東・高野,,26.9,6,7,,37.5,532(+2),東京,22,中2週,Y,,3,ドレフォン,ディープインパクト,
13,7,サクセスローレル,牡5,酒井,栗東・北出,差し,86.3,12,13,,37.5,524(0),東京,22,中2週,Y,,3,マスタリー,ストリートセンス,
14,7,マルモリスペシャル,牡5,田口,栗東・大橋,差し,36.0,10,6,,38.3,548(+6),大井,32,中4週,,,0,バトルプラン,スペシャルウィーク,
15,8,サトノテンペスト,牡6,中井,栗東・高橋亮,追込,34.0,9,6,,35.4,494(0),京都,22,中2週,Y,,3,ハーツクライ,Street Cry,
16,8,アルファマム,牝5,北村友,栗東・佐々木,追込,9.1,5,4,,34.7,466(+2),京都,22,中2週,Y,,3,マジェスティックウォリアー,フジキセキ,
