券種,組み合わせ,配当,人気
単勝,8,160,1
複勝,8,110,1
複勝,7,180,3
複勝,3,390,6
枠連,4-4,820,2
馬連,7-8,810,2
ワイド,7-8,360,2
ワイド,3-8,790,7
ワイド,3-7,1400,15
馬単,8-7,1090,3
3連複,3-7-8,4310,11
3連単,8-7-3,9900,23
