着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ホーエリート,牝4,55.0,戸崎圭,3:47.2,,2,4.4,34.0,美浦田島,476(-6)
2,3,4,マイネルカンパーナ,牡5,57.0,津村,3:47.3,3/4,5,11.6,34.0,美浦青木,414(+2)
3,5,7,クロミナンス,牡8,57.0,ルメー,3:47.3,ハナ,1,3.5,33.5,美浦尾関,494(0)
4,5,8,ブレイヴロッカー,セ5,57.0,荻野極,3:47.3,クビ,9,18.3,34.2,栗東本田,456(+2)
5,7,12,ワープスピード,牡6,57.0,菅原明,3:47.5,3/4,8,18.0,33.9,美浦高木,504(+6)
6,1,1,ヴェルテンベルク,牡5,57.0,松若,3:47.5,クビ,7,11.9,34.0,栗東宮本,482(-4)
7,8,14,チャックネイト,セ7,57.0,佐々木,3:47.6,クビ,4,7.6,33.8,美浦堀,500(+16)
8,7,11,ヴェルミセル,牝5,55.0,鮫島駿,3:47.6,ハナ,3,7.1,34.1,栗東吉村,466(-2)
9,6,9,シルブロン,牡7,57.0,マーカ,3:47.7,1/2,10,18.6,33.7,美浦稲垣,504(+8)
10,2,2,メイショウブレゲ,牡6,57.0,石橋脩,3:48.1,2.1/2,12,68.0,34.0,栗東本田,470(0)
11,6,10,ラスカンブレス,牡4,57.0,プーシ,3:48.1,クビ,6,11.6,34.8,美浦林,494(+6)
12,4,6,ミクソロジー,セ6,57.0,石川,3:48.3,1,13,78.1,35.4,栗東辻野,430(-4)
13,8,13,ワイズゴールド,牝5,55.0,菅原隆,3:48.8,3,14,342.3,34.5,美浦蛯名利,428(-2)
14,4,5,ピュアキアン,牡4,57.0,吉田豊,3:50.9,大,11,40.9,38.0,美浦竹内,520(+2)
