券種,組み合わせ,配当,人気
単勝,1,1030,4
複勝,1,300,5
複勝,5,220,2
複勝,2,380,7
枠連,1-4,2030,8
馬連,1-5,2630,8
ワイド,1-5,1050,11
ワイド,1-2,1370,18
ワイド,2-5,1120,12
馬単,1-5,7360,29
3連複,1-2-5,7750,27
3連単,1-5-2,51420,187
